X,Y
5260.775,-8052.15625
5079.775,-8058.15625
4978.775,-8044.15625
4917.775,-8027.15625
4789.775,-7967.15625
4691.775,-7897.15625
4497.775,-7693.15625
4367.775,-7502.15625
4306.775,-7395.15625
4255.775,-7296.15625
4186.775,-7159.15625
4106.775,-6994.15625
4106.775,-6994.15625
4003.775,-6772.15625
3956.775,-6671.15625
3904.775,-6565.15625
3803.775,-6399.15625
3757.775,-6328.15625
3713.775,-6267.15625
3636.775,-6187.15625
3582.775,-6151.15625
3501.775,-6128.15625
3424.775,-6131.15625
3373.775,-6144.15625
3314.775,-6173.15625
3282.775,-6194.15625
3228.775,-6242.15625
3185.775,-6289.15625
3152.775,-6331.15625
3152.775,-6331.15625
3120.775,-6377.15625
3049.775,-6496.15625
2988.775,-6598.15625
2903.775,-6705.15625
2728.775,-6843.15625
2536.775,-6931.15625
2438.775,-6953.15625
2334.775,-6959.15625
2101.775,-6919.15625
1977.775,-6874.15625
1862.775,-6816.15625
1786.775,-6765.15625
1684.775,-6684.15625
1558.775,-6570.15625
1439.775,-6458.15625
1252.775,-6277.15625
1252.775,-6277.15625
1019.775,-6049.15625
899.775,-5930.15625
786.775,-5819.15625
660.775,-5697.15625
501.775,-5540.15625
338.775,-5381.15625
183.775,-5229.15625
37.775000000000006,-5086.15625
-86.225,-4964.15625
-178.225,-4874.15625
-398.225,-4658.15625
-503.225,-4556.15625
-745.225,-4328.15625
-866.225,-4212.15625
-1066.225,-4022.15625
-1192.225,-3902.15625
