X,Y
-3384.684375,4200.9625
-3339.684375,4495.9625
-3271.684375,4793.9625
-3266.684375,4808.9625
-3179.684375,5075.9625
-3088.684375,5295.9625
-2965.684375,5539.9625
-2932.684375,5595.9625
-2864.684375,5706.9625
-2762.684375,5854.9625
-2608.684375,6047.9625
-2458.684375,6204.9625
-2446.684375,6215.9625
-2244.684375,6393.9625
-2124.684375,6487.9625
-1928.6843749999998,6622.9625
-1745.6843749999998,6731.9625
-1532.6843749999998,6842.9625
-1198.6843749999998,6984.9625
-1000.6843749999998,7050.9625
-712.6843749999998,7124.9625
-489.6843749999998,7168.9625
-315.6843749999998,7198.9625
-36.68437499999982,7238.9625
156.31562500000018,7261.9625
386.3156250000002,7283.9625
724.3156250000002,7310.9625
902.3156250000002,7326.9625
1242.3156250000002,7354.9625
1436.3156250000002,7368.9625
1597.3156250000002,7379.9625
1741.3156250000002,7388.9625
1975.3156250000002,7401.9625
2281.315625,7415.9625
2460.315625,7422.9625
2604.315625,7427.9625
2833.315625,7437.9625
3022.315625,7443.9625
3135.315625,7447.9625
3250.315625,7452.9625
3448.315625,7466.9625
3589.315625,7494.9625
3697.315625,7530.9625
3751.315625,7555.9625
3844.315625,7624.9625
3880.315625,7672.9625
3902.315625,7718.9625
3967.315625,7839.9625
4055.315625,7927.9625
4103.315625,7960.9625
4181.315625,8002.9625
4195.315625,8008.9625
4275.315625,8039.9625
4423.315625,8077.9625
4512.315625,8096.9625
4598.315625,8111.9625
4658.315625,8121.9625
4770.315625,8142.9625
4972.315625,8192.9625
5093.315625,8229.9625
5138.315625,8243.9625
5242.315625,8275.9625
5360.315625,8311.9625
5468.315625,8347.9625
5663.315625,8418.9625
5800.315625,8473.9625
5902.315625,8512.9625
6058.315625,8570.9625
6219.315625,8626.9625
6370.315625,8677.9625
6452.315625,8705.9625
6647.315625,8768.9625
6759.315625,8799.9625
6868.315625,8823.9625
7078.315625,8833.9625
7276.315625,8800.9625
7378.315625,8762.9625
7611.315625,8603.9625
7728.315625,8459.9625
7810.315625,8296.9625
7857.315625,8153.9625
7880.315625,8054.9625
7912.315625,7848.9625
7926.315625,7716.9625
7944.315625,7513.9625
7955.315625,7362.9625
7964.315625,7221.9625
7973.315625,7079.9625
7992.315625,6832.9625
8009.315625,6641.9625
8039.315625,6343.9625
8057.315625,6038.9625
8055.315625,5953.9625
8033.315625,5786.9625
7984.315625,5643.9625
7909.315625,5525.9625
7852.315625,5461.9625
7780.315625,5398.9625
7572.315625,5265.9625
7415.315625,5183.9625
7252.315625,5101.9625
7084.315625,5016.9625
6910.315625,4924.9625
6793.315625,4860.9625
6647.315625,4782.9625
6524.315625,4716.9625
6372.315625,4634.9625
6207.315625,4543.9625
6065.315625,4461.9625
5908.315625,4371.9625
5707.315625,4257.9625
5487.315625,4134.9625
5362.315625,4064.9624999999996
5208.315625,3977.9624999999996
5095.315625,3912.9624999999996
4982.315625,3846.9624999999996
4769.315625,3718.9624999999996
4587.315625,3599.9624999999996
4244.315625,3340.9624999999996
4096.315625,3219.9624999999996
4001.315625,3142.9624999999996
3734.315625,2916.9624999999996
3547.315625,2753.9624999999996
3345.315625,2577.9624999999996
3223.315625,2471.9624999999996
3100.315625,2364.9624999999996
2881.315625,2173.9624999999996
2716.315625,2030.9624999999996
2563.315625,1897.9624999999996
2438.315625,1789.9624999999996
2313.315625,1680.9624999999996
2089.315625,1485.9624999999996
1865.3156250000002,1290.9624999999996
1569.3156250000002,1033.9624999999996
1346.3156250000002,839.9624999999996
1289.3156250000002,790.9624999999996
1062.3156250000002,592.9624999999996
892.3156250000002,444.96249999999964
779.3156250000002,346.96249999999964
609.3156250000002,198.96249999999964
468.3156250000002,76.96249999999964
270.3156250000002,-95.03750000000036
103.31562500000018,-240.03750000000036
-102.68437499999982,-423.03750000000036
-134.68437499999982,-452.03750000000036
-222.68437499999982,-535.0375000000004
-320.6843749999998,-640.0375000000004
-419.6843749999998,-798.0375000000004
-456.6843749999998,-934.0375000000004
