Driver,Distance,Speed,LapTimeSec
VER,5.999166666666667,313.0,76.732
VER,23.499166666666667,315.0,76.732
VER,51.676944444444445,317.0,76.732
VER,83.57694444444445,319.0,76.732
VER,97.75472222222223,319.0,76.732
VER,115.58805555555556,321.0,76.732
VER,129.85472222222222,321.0,76.732
VER,154.97694444444446,323.0,76.732
VER,180.17694444444444,324.0,76.732
VER,212.67694444444442,325.0,76.732
VER,234.41027777777776,326.0,76.732
VER,248.89916666666667,326.0,76.732
VER,265.89916666666664,306.0,76.732
VER,278.1658333333333,276.0,76.732
VER,301.79999999999995,237.0,76.732
VER,313.9111111111111,218.0,76.732
VER,331.68888888888887,200.0,76.732
VER,342.4111111111111,193.0,76.732
VER,352.9111111111111,189.0,76.732
VER,363.4111111111111,189.0,76.732
VER,378.34444444444443,192.0,76.732
VER,394.0336111111111,201.0,76.732
VER,416.81138888888887,205.0,76.732
VER,428.75583333333327,215.0,76.732
VER,441.1447222222222,223.0,76.732
VER,456.2780555555555,227.0,76.732
VER,466.54472222222216,231.0,76.732
VER,482.3447222222221,237.0,76.732
VER,492.9224999999999,238.0,76.732
VER,503.6780555555555,242.0,76.732
VER,519.8780555555555,243.0,76.732
VER,536.4113888888888,248.0,76.732
VER,550.4113888888888,252.0,76.732
VER,576.1113888888889,257.0,76.732
VER,590.6113888888889,261.0,76.732
VER,620.5002777777778,269.0,76.732
VER,638.7669444444444,274.0,76.732
VER,651.0336111111111,276.0,76.732
VER,663.433611111111,279.0,76.732
VER,685.5224999999999,284.0,76.732
VER,701.4113888888887,286.0,76.732
VER,720.6780555555554,289.0,76.732
VER,739.9308333333332,290.0,76.732
VER,756.2086111111109,293.0,76.732
VER,772.5974999999997,295.0,76.732
VER,792.5308333333331,299.0,76.732
VER,809.2530555555554,301.0,76.732
VER,829.4530555555555,303.0,76.732
VER,853.2530555555554,306.0,76.732
VER,866.8974999999999,307.0,76.732
VER,897.9836111111111,310.0,76.732
VER,932.6502777777777,312.0,76.732
VER,950.0391666666667,313.0,76.732
VER,969.1058333333334,286.0,76.732
VER,990.1836111111112,271.0,76.732
VER,1004.5836111111112,216.0,76.732
VER,1015.9169444444444,204.0,76.732
VER,1027.6502777777778,176.0,76.732
VER,1044.7613888888889,154.0,76.732
VER,1053.6947222222223,134.0,76.732
VER,1068.361388888889,120.0,76.732
VER,1077.1502777777778,113.0,76.732
VER,1087.8502777777778,107.0,76.732
VER,1096.0947222222223,106.0,76.732
VER,1105.7836111111112,109.0,76.732
VER,1110.7169444444444,111.0,76.732
VER,1120.1280555555554,121.0,76.732
VER,1125.604722222222,124.0,76.732
VER,1144.9380555555554,145.0,76.732
VER,1163.2713888888889,165.0,76.732
VER,1172.604722222222,168.0,76.732
VER,1183.8713888888888,169.0,76.732
VER,1191.204722222222,165.0,76.732
VER,1200.249722222222,162.0,76.732
VER,1214.4719444444443,160.0,76.732
VER,1225.2052777777776,161.0,76.732
VER,1234.3163888888887,164.0,76.732
VER,1247.5386111111109,170.0,76.732
VER,1261.149722222222,175.0,76.732
VER,1273.549722222222,186.0,76.732
VER,1284.2719444444442,193.0,76.732
VER,1295.3274999999996,199.0,76.732
VER,1306.8274999999996,207.0,76.732
VER,1320.8274999999999,210.0,76.732
VER,1332.9941666666664,219.0,76.732
VER,1350.4941666666662,225.0,76.732
VER,1371.383055555555,235.0,76.732
VER,1401.2052777777774,244.0,76.732
VER,1414.8163888888885,245.0,76.732
VER,1439.7163888888883,249.0,76.732
VER,1462.1163888888884,252.0,76.732
VER,1479.0497222222218,254.0,76.732
VER,1493.271944444444,256.0,76.732
VER,1504.666944444444,258.0,76.732
VER,1521.9336111111108,259.0,76.732
