X,Y
-12.021874999999909,-489.1999999999998
-90.02187499999991,-524.1999999999998
-154.0218749999999,-538.1999999999998
-219.0218749999999,-538.1999999999998
-283.0218749999999,-512.1999999999998
-327.0218749999999,-467.1999999999998
-351.0218749999999,-432.1999999999998
-389.0218749999999,-359.1999999999998
-405.0218749999999,-321.1999999999998
-421.0218749999999,-270.1999999999998
-430.0218749999999,-236.19999999999982
-435.0218749999999,-205.19999999999982
-445.0218749999999,-92.19999999999982
-439.0218749999999,48.80000000000018
-429.0218749999999,136.80000000000018
-415.0218749999999,232.80000000000018
-394.0218749999999,352.8000000000002
-377.0218749999999,435.8000000000002
-361.0218749999999,512.8000000000002
-330.0218749999999,654.8000000000002
-296.0218749999999,810.8000000000002
-265.0218749999999,951.8000000000002
-244.0218749999999,1054.8000000000002
-222.0218749999999,1147.8000000000002
-145.0218749999999,1474.8000000000002
-126.02187499999991,1562.8000000000002
-76.02187499999991,1808.8000000000002
-29.02187499999991,2076.8
-2.021874999999909,2269.8
13.978125000000091,2424.8
20.97812500000009,2619.8
-114.02187499999991,3180.8
-236.0218749999999,3374.8
-308.0218749999999,3453.8
-343.0218749999999,3486.8
-460.0218749999999,3570.8
-570.0218749999999,3613.8
-641.0218749999999,3617.8
-679.0218749999999,3609.8
-757.0218749999999,3560.8
-799.0218749999999,3501.8
-826.0218749999999,3438.8
-855.0218749999999,3342.8
-865.0218749999999,3298.8
-882.0218749999999,3202.8
-888.0218749999999,3157.8
-900.0218749999999,3066.8
-911.0218749999999,2974.8
-921.0218749999999,2880.8
-939.0218749999999,2692.8
-951.0218749999999,2549.8
-962.0218749999999,2398.8
-973.0218749999999,2215.8
-985.0218749999999,2010.8000000000002
-996.0218749999999,1821.8000000000002
-1007.0218749999999,1625.8000000000002
-1017.0218749999999,1437.8000000000002
-1027.021875,1243.8000000000002
-1046.021875,831.8000000000002
-1059.021875,564.8000000000002
-1073.021875,277.8000000000002
-1087.021875,-47.19999999999982
-1095.021875,-236.19999999999982
-1106.021875,-490.1999999999998
-1115.021875,-683.1999999999998
-1123.021875,-829.1999999999998
-1131.021875,-1008.1999999999998
-1138.021875,-1139.1999999999998
-1150.021875,-1386.1999999999998
-1160.021875,-1585.1999999999998
-1175.021875,-1887.1999999999998
-1178.021875,-1937.1999999999998
-1189.021875,-2140.2
-1199.021875,-2327.2
-1215.021875,-2676.2
-1206.021875,-3010.2
-1165.021875,-3228.2
-1122.021875,-3345.2
-1057.021875,-3448.2
-948.0218749999999,-3541.2
-761.0218749999999,-3626.2
-558.0218749999999,-3666.2
-451.0218749999999,-3664.2
-257.0218749999999,-3624.2
-67.02187499999991,-3546.2
124.97812500000009,-3421.2
202.9781250000001,-3355.2
367.9781250000001,-3174.2
510.9781250000001,-2948.2
590.9781250000001,-2781.2
616.9781250000001,-2720.2
671.9781250000001,-2582.2
730.9781250000001,-2427.2
822.9781250000001,-2225.2
900.9781250000001,-2091.2
1314.978125,-1641.1999999999998
1586.978125,-1498.1999999999998
1723.978125,-1447.1999999999998
1907.978125,-1400.1999999999998
2037.978125,-1383.1999999999998
2272.978125,-1389.1999999999998
2403.978125,-1413.1999999999998
2518.978125,-1445.1999999999998
2810.978125,-1571.1999999999998
2972.978125,-1653.1999999999998
3151.978125,-1741.1999999999998
3317.978125,-1819.1999999999998
3447.978125,-1883.1999999999998
3517.978125,-1922.1999999999998
3614.978125,-1983.1999999999998
3705.978125,-2052.2
3820.978125,-2173.2
3864.978125,-2244.2
3890.978125,-2303.2
3914.978125,-2390.2
3929.978125,-2486.2
3930.978125,-2587.2
3916.978125,-2684.2
3902.978125,-2730.2
3850.978125,-2842.2
3764.978125,-2960.2
3707.978125,-3018.2
3598.978125,-3111.2
3490.978125,-3186.2
3418.978125,-3230.2
3304.978125,-3293.2
3158.978125,-3370.2
3034.978125,-3435.2
2937.978125,-3486.2
2816.978125,-3548.2
2726.978125,-3595.2
2599.978125,-3661.2
2448.978125,-3741.2
2256.978125,-3843.2
2147.978125,-3903.2
2048.978125,-3956.2
1873.978125,-4051.2
1784.978125,-4100.2
1632.978125,-4184.2
1477.978125,-4270.2
1373.978125,-4328.2
1150.978125,-4451.2
1004.9781250000001,-4533.2
816.9781250000001,-4637.2
559.9781250000001,-4781.2
422.9781250000001,-4857.2
270.9781250000001,-4942.2
84.97812500000009,-5045.2
-26.02187499999991,-5107.2
-420.0218749999999,-5326.2
-547.0218749999999,-5397.2
-632.0218749999999,-5445.2
-759.0218749999999,-5516.2
-915.0218749999999,-5604.2
-1626.021875,-6010.2
-1810.021875,-6114.2
-2000.021875,-6222.2
-2085.021875,-6270.2
-2238.021875,-6354.2
-2356.021875,-6412.2
-2427.021875,-6441.2
-2513.021875,-6468.2
-2669.021875,-6494.2
-2783.021875,-6493.2
-2845.021875,-6481.2
-2932.021875,-6441.2
-3003.021875,-6382.2
-3079.021875,-6293.2
-3134.021875,-6214.2
-3142.021875,-6201.2
-3190.021875,-6112.2
-3243.021875,-5979.2
-3303.021875,-5679.2
-3310.021875,-5549.2
-3311.021875,-5437.2
-3309.021875,-5310.2
-3304.021875,-5203.2
-3297.021875,-5081.2
-3286.021875,-4895.2
-3277.021875,-4754.2
-3267.021875,-4584.2
-3255.021875,-4382.2
-3244.021875,-4177.2
-3237.021875,-4037.2
-3230.021875,-3910.2
-3222.021875,-3767.2
-3209.021875,-3535.2
-3200.021875,-3374.2
-3190.021875,-3181.2
-3181.021875,-3017.2
-3169.021875,-2791.2
-3161.021875,-2637.2
-3151.021875,-2450.2
-3147.021875,-2372.2
-3116.021875,-1745.1999999999998
