Driver,Distance,Speed,LapTimeSec
VER,15.71222222222222,316.0,75.915
VER,36.84555555555555,317.0,75.915
VER,54.56777777777778,319.0,75.915
VER,79.45666666666666,320.0,75.915
VER,115.23444444444443,322.0,75.915
VER,129.59,323.0,75.915
VER,161.99,324.0,75.915
VER,180.04555555555558,325.0,75.915
VER,201.7788888888889,326.0,75.915
VER,216.22138888888892,327.0,75.915
VER,245.19916666666668,326.0,75.915
VER,273.6436111111111,320.0,75.915
VER,294.7991666666667,272.0,75.915
VER,316.99916666666667,222.0,75.915
VER,330.86583333333334,208.0,75.915
VER,343.86583333333334,195.0,75.915
VER,360.84361111111116,191.0,75.915
VER,379.84361111111116,190.0,75.915
VER,388.55472222222227,196.0,75.915
VER,399.6658333333334,200.0,75.915
VER,413.4658333333334,207.0,75.915
VER,427.9325000000001,217.0,75.915
VER,440.21027777777783,221.0,75.915
VER,452.59916666666675,223.0,75.915
VER,473.221388888889,232.0,75.915
VER,505.4216666666668,241.0,75.915
VER,521.6883333333335,244.0,75.915
VER,538.2883333333334,249.0,75.915
VER,563.5883333333335,253.0,75.915
VER,592.6994444444446,262.0,75.915
VER,616.4327777777779,267.0,75.915
VER,634.632777777778,273.0,75.915
VER,662.4327777777779,278.0,75.915
VER,681.1544444444446,282.0,75.915
VER,700.1544444444446,285.0,75.915
VER,719.4211111111113,289.0,75.915
VER,742.0544444444446,291.0,75.915
VER,761.7211111111112,295.0,75.915
VER,781.5211111111113,297.0,75.915
VER,801.4544444444447,299.0,75.915
VER,824.9433333333335,302.0,75.915
VER,855.5433333333334,306.0,75.915
VER,886.5433333333335,310.0,75.915
VER,910.6544444444446,310.0,75.915
VER,945.4322222222224,313.0,75.915
VER,962.9322222222223,315.0,75.915
VER,994.2211111111113,256.0,75.915
VER,1004.8433333333335,239.0,75.915
VER,1017.3500000000001,224.0,75.915
VER,1038.5500000000002,159.0,75.915
VER,1046.5500000000002,144.0,75.915
VER,1053.938888888889,133.0,75.915
VER,1063.2722222222224,120.0,75.915
VER,1070.8722222222223,114.0,75.915
VER,1078.0722222222223,108.0,75.915
VER,1087.138888888889,102.0,75.915
VER,1094.0722222222223,104.0,75.915
VER,1098.7980555555557,107.0,75.915
