X,Y
1651.6125000000002,2985.375
1760.6125000000002,3105.375
1760.6125000000002,3105.375
1817.6125000000002,3174.375
1946.6125000000002,3352.375
2056.6125,3515.375
2121.6125,3605.375
2186.6125,3691.375
2186.6125,3691.375
2286.6125,3816.375
2369.6125,3913.375
2384.6125,3930.375
2489.6125,4036.375
2524.6125,4062.375
2568.6125,4082.375
2568.6125,4082.375
2631.6125,4085.375
2695.6125,4064.375
2750.6125,4027.375
2788.6125,3982.375
2799.6125,3963.375
2799.6125,3963.375
2832.6125,3872.375
2860.6125,3760.375
2881.6125,3687.375
2907.6125,3606.375
2962.6125,3470.375
2962.6125,3470.375
3031.6125,3334.375
3039.6125,3321.375
3043.6125,3318.375
3092.6125,3248.375
3132.6125,3206.375
3132.6125,3206.375
3166.6125,3181.375
3228.6125,3154.375
3280.6125,3157.375
3304.6125,3173.375
3307.6125,3177.375
3307.6125,3177.375
3322.6125,3217.375
3323.6125,3239.375
3321.6125,3261.375
3312.6125,3301.375
3307.6125,3315.375
3307.6125,3315.375
3271.6125,3384.375
3240.6125,3425.375
3216.6125,3452.375
3178.6125,3493.375
3152.6125,3519.375
3152.6125,3519.375
3094.6125,3582.375
3052.6125,3641.375
3028.6125,3707.375
3027.6125,3772.375
3043.6125,3825.375
3043.6125,3825.375
3072.6125,3871.375
3098.6125,3898.375
3177.6125,3956.375
3323.6125,4027.375
3391.6125,4055.375
3453.6125,4077.375
3453.6125,4077.375
3558.6125,4106.375
3617.6125,4115.375
3667.6125,4116.375
3769.6125,4076.375
3806.6125,4029.375
3806.6125,4029.375
3824.6125,3992.375
3847.6125,3923.375
3864.6125,3828.375
3869.6125,3754.375
3869.6125,3684.375
3869.6125,3684.375
3864.6125,3564.375
3857.6125,3489.375
3841.6125,3349.375
3831.6125,3263.375
3820.6125,3165.375
3820.6125,3165.375
3805.6125,3027.375
3796.6125,2939.375
3780.6125,2790.375
3768.6125,2684.375
3751.6125,2577.375
3751.6125,2577.375
3692.6125,2345.375
3657.6125,2234.375
3600.6125,2071.375
3552.6125,1945.375
3463.6125,1729.375
3463.6125,1729.375
3364.6125,1512.375
3272.6125,1345.375
3062.6125,1079.375
2870.6125,920.375
2742.6125,842.375
2742.6125,842.375
2634.6125,786.375
2400.6125,676.375
2181.6125,568.375
2070.6125,512.375
1920.6125000000002,435.375
1682.6125000000002,319.375
1682.6125000000002,319.375
1465.6125000000002,223.375
1348.6125000000002,176.375
1092.6125000000002,87.375
970.6125000000002,51.375
799.6125000000002,10.375
799.6125000000002,10.375
601.6125000000002,-23.625
412.6125000000002,-47.625
289.6125000000002,-59.625
193.61250000000018,-69.625
111.61250000000018,-78.625
111.61250000000018,-78.625
46.61250000000018,-88.625
-21.387499999999818,-103.625
-81.38749999999982,-133.625
-136.38749999999982,-204.625
-188.38749999999982,-294.625
-188.38749999999982,-294.625
-218.38749999999982,-325.625
-256.3874999999998,-348.625
-329.3874999999998,-365.625
-345.3874999999998,-366.625
-441.3874999999998,-357.625
-441.3874999999998,-357.625
-482.3874999999998,-348.625
-558.3874999999998,-329.625
-564.3874999999998,-327.625
-641.3874999999998,-316.625
-801.3874999999998,-324.625
-801.3874999999998,-324.625
-850.3874999999998,-332.625
-945.3874999999998,-346.625
-1055.3874999999998,-363.625
-1162.3874999999998,-379.625
-1262.3874999999998,-392.625
-1262.3874999999998,-392.625
-1358.3874999999998,-404.625
-1563.3874999999998,-429.625
-1737.3874999999998,-449.625
-1984.3874999999998,-475.625
-2103.3875,-486.625
-2103.3875,-486.625
-2288.3875,-499.625
-2452.3875,-509.625
-2645.3875,-549.625
-2739.3875,-604.625
-2836.3875,-697.625
-2946.3875,-846.625
-2946.3875,-846.625
-3008.3875,-957.625
-3059.3875,-1078.625
-3120.3875,-1299.625
-3137.3875,-1398.625
-3153.3875,-1520.625
-3153.3875,-1520.625
-3164.3875,-1821.625
-3138.3875,-1992.625
-3134.3875,-2003.625
-2977.3875,-2214.625
-2860.3875,-2489.625
-2860.3875,-2489.625
-2817.3875,-2636.625
-2701.3875,-3287.625
-2692.3875,-3408.625
-2691.3875,-3527.625
-2716.3875,-3650.625
-2716.3875,-3650.625
-2756.3875,-3698.625
-2836.3875,-3799.625
-2840.3875,-3949.625
-2820.3875,-4065.625
-2816.3875,-4080.625
-2816.3875,-4080.625
-2795.3875,-4161.625
-2735.3875,-4327.625
-2688.3875,-4428.625
-2626.3875,-4538.625
-2573.3875,-4616.625
-2573.3875,-4616.625
-2507.3875,-4702.625
-2424.3875,-4792.625
-2349.3875,-4857.625
-2256.3875,-4916.625
-2112.3875,-4995.625
-2112.3875,-4995.625
-2045.3874999999998,-5031.625
-1986.3874999999998,-5067.625
-1911.3874999999998,-5134.625
-1889.3874999999998,-5171.625
-1877.3874999999998,-5211.625
-1875.3874999999998,-5241.625
-1875.3874999999998,-5241.625
-1878.3874999999998,-5277.625
-1885.3874999999998,-5314.625
-1915.3874999999998,-5378.625
-1946.3874999999998,-5412.625
-2011.3874999999998,-5448.625
-2011.3874999999998,-5448.625
-2046.3874999999998,-5458.625
-2109.3875,-5472.625
-2264.3875,-5486.625
-2341.3875,-5488.625
-2429.3875,-5487.625
-2429.3875,-5487.625
-2502.3875,-5479.625
-2554.3875,-5470.625
-2621.3875,-5449.625
-2668.3875,-5417.625
-2697.3875,-5383.625
-2697.3875,-5383.625
-2723.3875,-5331.625
-2753.3875,-5217.625
-2774.3875,-5117.625
-2808.3875,-5010.625
-2864.3875,-4903.625
-2864.3875,-4903.625
-2949.3875,-4777.625
-3001.3875,-4703.625
-3064.3875,-4605.625
-3136.3875,-4467.625
-3235.3875,-4213.625
-3235.3875,-4213.625
-3281.3875,-4071.625
-3314.3875,-3961.625
-3347.3875,-3849.625
-3408.3875,-3629.625
-3426.3875,-3563.625
-3426.3875,-3563.625
-3491.3875,-3306.625
-3524.3875,-3152.625
-3561.3875,-2908.625
-3576.3875,-2773.625
-3594.3875,-2533.625
-3607.3875,-2335.625
