X,Y
-1497.13125,-162.62812499999995
-1397.13125,-79.62812499999995
-1300.13125,21.371875000000045
-1064.13125,414.37187500000005
-865.1312499999999,828.371875
-839.1312499999999,883.371875
-812.1312499999999,937.371875
-732.1312499999999,1086.371875
-631.1312499999999,1210.371875
-549.1312499999999,1283.371875
-508.1312499999999,1312.371875
-423.1312499999999,1364.371875
-257.1312499999999,1432.371875
-120.13124999999991,1458.371875
9.868750000000091,1461.371875
49.86875000000009,1459.371875
186.8687500000001,1433.371875
300.8687500000001,1393.371875
414.8687500000001,1333.371875
487.8687500000001,1280.371875
582.8687500000001,1192.371875
694.8687500000001,1039.371875
744.8687500000001,941.371875
860.8687500000001,687.371875
960.8687500000001,468.37187500000005
1091.86875,247.37187500000005
1140.86875,212.37187500000005
1214.86875,183.37187500000005
1408.86875,202.37187500000005
1459.86875,233.37187500000005
1599.86875,388.37187500000005
1675.86875,481.37187500000005
1700.86875,512.371875
1750.86875,575.371875
1894.86875,754.371875
1967.86875,873.371875
1979.86875,921.371875
1875.86875,1217.371875
1714.86875,1492.371875
1511.86875,1837.371875
1415.86875,2001.371875
1350.86875,2113.371875
1284.86875,2226.371875
1224.86875,2329.371875
1143.86875,2467.371875
1042.86875,2640.371875
971.8687500000001,2761.371875
900.8687500000001,2881.371875
683.8687500000001,3252.371875
531.8687500000001,3511.371875
369.8687500000001,3787.371875
334.8687500000001,3847.371875
237.8687500000001,4011.371875
136.8687500000001,4184.371875
106.86875000000009,4235.371875
45.86875000000009,4339.371875
-25.13124999999991,4459.371875
-158.1312499999999,4683.371875
-189.1312499999999,4734.371875
-251.1312499999999,4837.371875
-302.1312499999999,4923.371875
-333.1312499999999,4974.371875
-367.1312499999999,5011.371875
-470.1312499999999,5037.371875
-518.1312499999999,5022.371875
-629.1312499999999,4938.371875
-677.1312499999999,4887.371875
-696.1312499999999,4864.371875
-731.1312499999999,4815.371875
-766.1312499999999,4767.371875
-890.1312499999999,4652.371875
-961.1312499999999,4616.371875
-1194.13125,4632.371875
-1361.13125,4774.371875
-1477.13125,4937.371875
-1516.13125,5017.371875
-1544.13125,5092.371875
-1575.13125,5219.371875
-1585.13125,5298.371875
-1588.13125,5348.371875
-1566.13125,5566.371875
-1516.13125,5718.371875
-1494.13125,5763.371875
-1296.13125,5998.371875
-1161.13125,6084.371875
-1107.13125,6109.371875
-827.1312499999999,6180.371875
-697.1312499999999,6190.371875
-458.1312499999999,6170.371875
-400.1312499999999,6157.371875
-146.1312499999999,6067.371875
-33.13124999999991,6004.371875
300.8687500000001,5691.371875
420.8687500000001,5507.371875
533.8687500000001,5330.371875
652.8687500000001,5145.371875
728.8687500000001,5027.371875
814.8687500000001,4892.371875
889.8687500000001,4774.371875
975.8687500000001,4639.371875
1013.8687500000001,4580.371875
1223.86875,4252.371875
1363.86875,4032.371875
1432.86875,3923.371875
1626.86875,3620.371875
1971.86875,3080.371875
2105.86875,2870.371875
2272.86875,2609.371875
2369.86875,2457.371875
2461.86875,2314.371875
2768.86875,1833.371875
2908.86875,1614.371875
3128.86875,1269.371875
3225.86875,1117.371875
3312.86875,982.371875
3403.86875,839.371875
3624.86875,494.37187500000005
3769.86875,266.37187500000005
3909.86875,47.371875000000045
4098.86875,-247.62812499999995
4281.86875,-534.628125
4324.86875,-601.628125
4469.86875,-828.628125
4561.86875,-972.628125
4696.86875,-1181.628125
4787.86875,-1324.628125
4976.86875,-1619.628125
5304.86875,-2133.628125
5417.86875,-2311.628125
5503.86875,-2445.628125
5622.86875,-2630.628125
5719.86875,-2782.628125
5719.86875,-2782.628125
5854.86875,-2993.628125
6037.86875,-3279.628125
6172.86875,-3490.628125
6285.86875,-3667.628125
6376.86875,-3810.628125
6409.86875,-3861.628125
6516.86875,-4029.628125
6538.86875,-4063.628125
6559.86875,-4097.628125
6618.86875,-4189.628125
6656.86875,-4248.628125
6683.86875,-4290.628125
6748.86875,-4392.628125
6775.86875,-4434.628125
6813.86875,-4493.628125
6830.86875,-4528.628125
6830.86875,-4587.628125
6795.86875,-4633.628125
6751.86875,-4656.628125
6682.86875,-4652.628125
6618.86875,-4625.628125
6554.86875,-4596.628125
6475.86875,-4554.628125
6398.86875,-4507.628125
6316.86875,-4450.628125
6080.86875,-4281.628125
5896.86875,-4046.628125
5763.86875,-3858.628125
5763.86875,-3858.628125
5630.86875,-3670.628125
5456.86875,-3426.628125
5352.86875,-3279.628125
5318.86875,-3230.628125
5237.86875,-3116.628125
5128.86875,-2960.628125
5093.86875,-2911.628125
4979.86875,-2746.628125
4825.86875,-2525.628125
4797.86875,-2484.628125
4546.86875,-2122.628125
4495.86875,-2048.628125
4394.86875,-1940.628125
4345.86875,-1931.628125
4266.86875,-1943.628125
4179.86875,-1963.628125
4052.86875,-1993.628125
3965.86875,-2014.628125
3916.86875,-2025.628125
3546.86875,-2111.628125
3380.86875,-2148.628125
3243.86875,-2178.628125
3057.86875,-2218.628125
2862.86875,-2261.628125
2745.86875,-2286.628125
2745.86875,-2286.628125
2413.86875,-2359.628125
1654.86875,-2524.628125
