Driver,Distance,Speed,LapTimeSec
VER,2351.110833333333,192.0,87.472
VER,2363.0441666666666,179.0,87.472
VER,2387.166388888889,167.0,87.472
VER,2398.099722222222,164.0,87.472
VER,2414.099722222222,160.0,87.472
VER,2423.099722222222,162.0,87.472
VER,2438.0330555555556,168.0,87.472
VER,2464.1775,181.0,87.472
VER,2472.5330555555556,188.0,87.472
VER,2496.8552777777777,199.0,87.472
VER,2510.7219444444445,208.0,87.472
VER,2524.862777777778,213.0,87.472
VER,2544.2405555555556,218.0,87.472
VER,2572.6605555555557,232.0,87.472
VER,2588.393888888889,236.0,87.472
VER,2609.9938888888887,243.0,87.472
VER,2629.438333333333,250.0,87.472
VER,2646.3716666666664,254.0,87.472
VER,2666.516111111111,259.0,87.472
VER,2684.049444444444,263.0,87.472
VER,2695.7827777777775,264.0,87.472
VER,2713.6494444444443,268.0,87.472
VER,2725.6049999999996,269.0,87.472
VER,2743.8716666666664,274.0,87.472
VER,2759.2049999999995,276.0,87.472
VER,2793.427222222222,280.0,87.472
VER,2809.038333333333,281.0,87.472
VER,2821.616111111111,283.0,87.472
VER,2834.1938888888885,283.0,87.472
VER,2869.0272222222225,285.0,87.472
VER,2891.2716666666665,286.0,87.472
VER,2910.405,287.0,87.472
VER,2939.105,287.0,87.472
VER,2964.705,288.0,87.472
VER,2983.505,282.0,87.472
VER,3000.505,255.0,87.472
VER,3011.7675,255.0,87.472
VER,3023.7674999999995,216.0,87.472
VER,3039.846944444444,206.0,87.472
VER,3059.346944444444,195.0,87.472
VER,3070.1247222222214,194.0,87.472
VER,3092.9024999999992,205.0,87.472
VER,3102.2358333333327,210.0,87.472
VER,3121.8802777777773,221.0,87.472
VER,3141.8802777777773,225.0,87.472
VER,3157.213611111111,230.0,87.472
VER,3172.8136111111103,234.0,87.472
VER,3188.7469444444437,239.0,87.472
VER,3202.2469444444437,243.0,87.472
VER,3213.091388888888,244.0,87.472
VER,3229.6913888888885,249.0,87.472
VER,3255.1913888888885,255.0,87.472
VER,3266.6580555555547,258.0,87.472
VER,3289.9469444444435,262.0,87.472
VER,3319.5024999999996,266.0,87.472
VER,3343.680277777777,272.0,87.472
VER,3368.2136111111104,276.0,87.472
VER,3393.191388888888,281.0,87.472
VER,3405.7247222222218,282.0,87.472
VER,3424.7247222222218,285.0,87.472
VER,3440.6691666666657,287.0,87.472
VER,3466.366388888888,290.0,87.472
VER,3485.7663888888883,291.0,87.472
VER,3502.1255555555545,293.0,87.472
VER,3518.458888888888,294.0,87.472
VER,3548.058888888888,296.0,87.472
VER,3567.858888888888,297.0,87.472
VER,3584.469999999999,299.0,87.472
VER,3601.08111111111,299.0,87.472
VER,3631.38111111111,303.0,87.472
VER,3651.78111111111,306.0,87.472
VER,3682.78111111111,310.0,87.472
VER,3710.5144444444436,312.0,87.472
VER,3738.5144444444436,315.0,87.472
VER,3770.1144444444435,316.0,87.472
VER,3784.1588888888878,316.0,87.472
VER,3798.2922222222214,318.0,87.472
VER,3819.5588888888883,319.0,87.472
VER,3837.3366666666657,320.0,87.472
VER,3862.458888888888,323.0,87.472
VER,3876.8588888888885,324.0,87.472
VER,3894.9144444444437,325.0,87.472
VER,3927.5144444444436,326.0,87.472
VER,3956.58111111111,327.0,87.472
VER,3978.3811111111104,327.0,87.472
VER,3992.9144444444432,327.0,87.472
VER,4014.7144444444434,327.0,87.472
VER,4032.936666666666,328.0,87.472
VER,4054.6458333333326,327.0,87.472
VER,4080.169999999999,327.0,87.472
VER,4101.903333333333,326.0,87.472
VER,4123.636666666666,326.0,87.472
VER,4138.1255555555545,326.0,87.472
VER,4166.925555555555,324.0,87.472
VER,4194.925555555555,252.0,87.472
VER,4208.425555555555,243.0,87.472
VER,4220.425555555555,216.0,87.472
VER,4240.825555555554,204.0,87.472
VER,4253.825555555554,195.0,87.472
VER,4267.025555555554,198.0,87.472
VER,4282.814444444443,203.0,87.472
VER,4301.569999999999,211.0,87.472
VER,4318.758888888888,221.0,87.472
VER,4339.025555555554,228.0,87.472
VER,4351.858888888887,231.0,87.472
VER,4378.414444444443,239.0,87.472
VER,4389.214444444443,243.0,87.472
VER,4408.58111111111,249.0,87.472
VER,4422.636666666665,253.0,87.472
VER,4439.769999999999,257.0,87.472
VER,4460.069999999999,261.0,87.472
VER,4477.603333333332,263.0,87.472
VER,4489.425555555555,266.0,87.472
VER,4510.2699999999995,268.0,87.472
VER,4528.403333333333,272.0,87.472
VER,4552.847777777777,275.0,87.472
VER,4565.203333333334,278.0,87.472
VER,4587.136666666667,282.0,87.472
VER,4609.225555555555,284.0,87.472
VER,4621.9366666666665,286.0,87.472
VER,4641.07,287.0,87.472
VER,4660.469999999999,291.0,87.472
VER,4683.414444444444,295.0,87.472
VER,4706.514444444444,297.0,87.472
VER,4723.125555555555,299.0,87.472
VER,4736.503333333333,301.0,87.472
VER,4763.525555555556,304.0,87.472
VER,4787.403333333334,307.0,87.472
VER,4801.0922222222225,308.0,87.472
VER,4828.736666666667,311.0,87.472
VER,4842.603333333334,312.0,87.472
VER,4859.992222222222,313.0,87.472
VER,4880.992222222223,315.0,87.472
VER,4902.125555555556,317.0,87.472
VER,4923.392222222224,319.0,87.472
VER,4941.225555555556,321.0,87.472
VER,4969.936666666667,323.0,87.472
VER,4984.292222222222,323.0,87.472
VER,5002.292222222222,324.0,87.472
VER,5024.025555555555,326.0,87.472
VER,5038.558888888888,327.0,87.472
VER,5060.425555555556,328.0,87.472
VER,5082.358888888888,329.0,87.472
VER,5115.358888888888,330.0,87.472
VER,5133.692222222222,330.0,87.472
VER,5163.1144444444435,331.0,87.472
VER,5181.503333333333,331.0,87.472
VER,5207.247777777778,331.0,87.472
VER,5232.992222222222,331.0,87.472
VER,5247.703333333333,331.0,87.472
VER,5262.414444444445,331.0,87.472
VER,5280.747777777777,330.0,87.472
VER,5299.081111111111,330.0,87.472
VER,5317.414444444445,330.0,87.472
VER,5335.692222222223,329.0,87.472
VER,5368.5922222222225,329.0,87.472
VER,5394.636666666666,293.0,87.472
VER,5406.903333333334,276.0,87.472
VER,5420.625555555555,247.0,87.472
VER,5436.881111111111,209.0,87.472
VER,5449.547777777778,190.0,87.472
VER,5460.481111111111,164.0,87.472
VER,5473.37,145.0,87.472
VER,5483.481111111111,130.0,87.472
VER,5489.036666666667,125.0,87.472
VER,5498.214444444445,118.0,87.472
VER,5510.325555555555,109.0,87.472
VER,5515.081111111111,107.0,87.472
VER,5521.081111111111,108.0,87.472
VER,5533.668055555555,113.0,87.472
VER,5551.231388888888,132.0,87.472
VER,5565.831388888889,146.0,87.472
VER,5574.3869444444435,154.0,87.472
VER,5589.231388888888,167.0,87.472
VER,5605.675833333333,185.0,87.472
VER,5627.898055555555,200.0,87.472
VER,5655.364722222223,206.0,87.472
VER,5670.164722222222,222.0,87.472
VER,5687.975833333333,229.0,87.472
VER,5703.575833333332,234.0,87.472
VER,5716.853611111111,239.0,87.472
VER,5730.409166666666,244.0,87.472
VER,5741.3869444444435,247.0,87.472
VER,5752.364722222221,247.0,87.472
VER,5766.475833333332,254.0,87.472
VER,5789.498055555555,259.0,87.472
VER,5818.942499999998,265.0,87.472
VER,5833.775833333332,267.0,87.472
VER,5855.086944444443,274.0,87.472
VER,5867.442499999998,278.0,87.472
VER,5879.886944444443,280.0,87.472
VER,5892.464722222221,283.0,87.472
VER,5917.975833333332,287.0,87.472
VER,5944.012499999999,292.0,87.472
VER,5966.952499999999,296.0,87.472
VER,5980.152499999999,297.0,87.472
VER,5993.396944444444,298.0,87.472
VER,6010.063611111111,300.0,87.472
VER,6037.085833333333,304.0,87.472
VER,6054.030277777777,305.0,87.472
VER,6077.830277777777,306.0,87.472
VER,6098.36361111111,308.0,87.472
LEC,8.411666666666667,309.0,87.791
LEC,29.145000000000003,311.0,87.791
LEC,42.96722222222222,311.0,87.791
LEC,67.46722222222222,315.0,87.791
LEC,81.4672222222222,315.0,87.791
LEC,109.64499999999998,317.0,87.791
LEC,130.84499999999997,318.0,87.791
LEC,148.62277777777774,320.0,87.791
LEC,177.15611111111107,321.0,87.791
LEC,195.045,322.0,87.791
LEC,230.93388888888887,323.0,87.791
LEC,266.9338888888889,324.0,87.791
LEC,299.52416666666664,325.0,87.791
LEC,328.5019444444444,326.0,87.791
LEC,357.3908333333333,325.0,87.791
LEC,393.05749999999995,321.0,87.791
LEC,415.61305555555555,290.0,87.791
LEC,432.8797222222222,222.0,87.791
LEC,442.0222222222222,207.0,87.791
LEC,454.5444444444444,161.0,87.791
LEC,466.05555555555554,148.0,87.791
LEC,481.5777777777777,127.0,87.791
LEC,492.2444444444444,120.0,87.791
LEC,498.7444444444444,117.0,87.791
LEC,503.8555555555555,115.0,87.791
LEC,510.2444444444444,115.0,87.791
LEC,515.2666666666667,113.0,87.791
LEC,525.5666666666666,103.0,87.791
LEC,530.1444444444444,103.0,87.791
LEC,534.2777777777777,93.0,87.791
LEC,538.3222222222222,91.0,87.791
LEC,546.2333333333332,89.0,87.791
LEC,556.3444444444443,91.0,87.791
LEC,566.0444444444444,97.0,87.791
LEC,574.211111111111,105.0,87.791
LEC,579.2777777777777,114.0,87.791
LEC,584.5666666666666,119.0,87.791
LEC,593.4033333333333,132.0,87.791
LEC,604.9144444444444,148.0,87.791
LEC,611.7588888888888,154.0,87.791
LEC,622.9588888888889,168.0,87.791
LEC,634.7588888888888,177.0,87.791
LEC,646.8922222222221,182.0,87.791
LEC,655.4699999999999,193.0,87.791
LEC,678.3588888888888,206.0,87.791
LEC,687.7222222222221,212.0,87.791
LEC,704.5999999999999,217.0,87.791
LEC,714.2444444444443,217.0,87.791
LEC,737.5444444444444,233.0,87.791
LEC,750.7666666666665,238.0,87.791
LEC,772.1888888888888,241.0,87.791
LEC,788.7222222222221,248.0,87.791
LEC,814.122222222222,254.0,87.791
LEC,825.4555555555554,255.0,87.791
LEC,839.8444444444443,259.0,87.791
LEC,860.2999999999998,263.0,87.791
LEC,872.122222222222,266.0,87.791
LEC,907.8555555555554,268.0,87.791
LEC,931.6777777777775,268.0,87.791
LEC,945.0666666666664,241.0,87.791
LEC,959.2666666666664,213.0,87.791
LEC,983.2666666666663,180.0,87.791
LEC,1002.8711111111107,176.0,87.791
LEC,1014.6711111111108,177.0,87.791
LEC,1035.3377777777773,186.0,87.791
LEC,1053.2933333333328,202.0,87.791
LEC,1076.9599999999994,213.0,87.791
LEC,1103.9711111111105,221.0,87.791
LEC,1131.7744444444438,228.0,87.791
LEC,1160.6188888888883,236.0,87.791
LEC,1176.6188888888883,240.0,87.791
LEC,1203.8411111111106,245.0,87.791
LEC,1220.5077777777772,250.0,87.791
LEC,1246.0077777777772,255.0,87.791
LEC,1263.274444444444,259.0,87.791
LEC,1277.7188888888884,260.0,87.791
LEC,1298.0188888888881,261.0,87.791
LEC,1318.4744444444439,263.0,87.791
LEC,1330.1633333333327,263.0,87.791
LEC,1362.4299999999994,264.0,87.791
LEC,1391.8744444444437,265.0,87.791
LEC,1409.8077777777771,269.0,87.791
LEC,1421.7933333333326,268.0,87.791
LEC,1436.737777777777,269.0,87.791
LEC,1454.4711111111105,266.0,87.791
LEC,1472.0044444444438,263.0,87.791
LEC,1483.7822222222217,265.0,87.791
LEC,1501.3822222222218,264.0,87.791
LEC,1516.0488888888883,264.0,87.791
LEC,1530.6599999999994,263.0,87.791
LEC,1542.215555555555,260.0,87.791
LEC,1561.9711111111108,254.0,87.791
LEC,1578.2377777777774,244.0,87.791
LEC,1602.270833333333,241.0,87.791
LEC,1620.781944444444,238.0,87.791
LEC,1639.681944444444,243.0,87.791
LEC,1650.6152777777775,246.0,87.791
LEC,1664.5041666666664,250.0,87.791
LEC,1683.8708333333332,249.0,87.791
LEC,1697.7041666666664,249.0,87.791
LEC,1708.770833333333,249.0,87.791
LEC,1725.370833333333,249.0,87.791
LEC,1747.770833333333,252.0,87.791
LEC,1761.8819444444443,254.0,87.791
LEC,1776.1597222222222,257.0,87.791
LEC,1787.7152777777778,260.0,87.791
LEC,1802.2708333333333,262.0,87.791
LEC,1835.1486111111112,269.0,87.791
LEC,1847.1486111111112,270.0,87.791
LEC,1868.4597222222221,274.0,87.791
LEC,1883.7375,275.0,87.791
LEC,1899.2591666666667,278.0,87.791
LEC,1914.759166666667,279.0,87.791
LEC,1952.6258333333333,284.0,87.791
LEC,1965.2925,285.0,87.791
LEC,1981.1258333333335,285.0,87.791
LEC,1993.9258333333335,288.0,87.791
LEC,2029.3702777777778,290.0,87.791
LEC,2042.3036111111112,291.0,87.791
LEC,2058.470277777778,291.0,87.791
LEC,2074.7480555555558,293.0,87.791
LEC,2094.2,293.0,87.791
LEC,2114.0,297.0,87.791
LEC,2130.4999999999995,297.0,87.791
LEC,2157.0777777777776,299.0,87.791
LEC,2173.688888888889,299.0,87.791
LEC,2203.788888888889,301.0,87.791
LEC,2233.9888888888886,302.0,87.791
LEC,2267.3222222222216,300.0,87.791
LEC,2283.822222222222,297.0,87.791
LEC,2296.755555555555,291.0,87.791
LEC,2314.155555555555,261.0,87.791
LEC,2332.0444444444443,230.0,87.791
LEC,2344.0444444444443,216.0,87.791
LEC,2357.577777777777,203.0,87.791
LEC,2375.777777777777,182.0,87.791
LEC,2391.0252777777773,171.0,87.791
LEC,2403.858611111111,165.0,87.791
LEC,2412.9697222222217,164.0,87.791
LEC,2424.103055555555,167.0,87.791
LEC,2437.4808333333326,172.0,87.791
LEC,2453.2141666666657,177.0,87.791
LEC,2472.014166666666,188.0,87.791
LEC,2484.6808333333324,190.0,87.791
LEC,2493.4363888888884,197.0,87.791
LEC,2511.7474999999995,206.0,87.791
LEC,2523.3558333333326,210.0,87.791
LEC,2535.3002777777774,215.0,87.791
LEC,2554.944722222222,221.0,87.791
LEC,2570.2113888888885,229.0,87.791
LEC,2580.4780555555553,231.0,87.791
LEC,2590.9224999999997,235.0,87.791
LEC,2626.4558333333334,246.0,87.791
LEC,2651.8558333333335,254.0,87.791
LEC,2677.6558333333337,258.0,87.791
LEC,2689.3002777777783,262.0,87.791
LEC,2701.0336111111114,264.0,87.791
LEC,2721.7225000000003,266.0,87.791
LEC,2739.7225000000003,270.0,87.791
LEC,2760.955833333334,273.0,87.791
LEC,2779.3558333333335,276.0,87.791
LEC,2807.233055555556,278.0,87.791
LEC,2841.6997222222226,282.0,87.791
LEC,2863.8663888888896,285.0,87.791
LEC,2876.533055555556,285.0,87.791
LEC,2902.133055555556,288.0,87.791
LEC,2918.133055555556,288.0,87.791
LEC,2940.6886111111116,290.0,87.791
LEC,2953.6663888888893,292.0,87.791
LEC,2982.5663888888894,289.0,87.791
LEC,3011.3452777777784,236.0,87.791
LEC,3023.5675000000006,220.0,87.791
LEC,3037.7008333333342,212.0,87.791
LEC,3051.8341666666674,212.0,87.791
LEC,3069.6119444444453,200.0,87.791
LEC,3089.811944444445,202.0,87.791
LEC,3101.3675000000007,208.0,87.791
LEC,3113.2008333333342,213.0,87.791
LEC,3135.400833333334,222.0,87.791
LEC,3160.623055555556,227.0,87.791
LEC,3186.400833333334,232.0,87.791
LEC,3212.9563888888897,239.0,87.791
LEC,3240.2897222222227,246.0,87.791
LEC,3254.1363888888895,248.0,87.791
LEC,3271.1363888888895,255.0,87.791
LEC,3294.158611111112,259.0,87.791
LEC,3305.758611111112,261.0,87.791
LEC,3326.369722222223,265.0,87.791
LEC,3344.3030555555565,269.0,87.791
LEC,3365.458611111112,272.0,87.791
LEC,3377.6363888888895,274.0,87.791
LEC,3402.3475000000008,278.0,87.791
LEC,3414.7919444444456,280.0,87.791
LEC,3443.1919444444457,284.0,87.791
LEC,3458.9461111111123,285.0,87.791
LEC,3481.3461111111124,288.0,87.791
LEC,3503.901666666668,290.0,87.791
LEC,3520.1238888888897,292.0,87.791
LEC,3552.901666666668,295.0,87.791
LEC,3589.0794444444455,296.0,87.791
LEC,3612.2572222222234,298.0,87.791
LEC,3628.8683333333342,299.0,87.791
LEC,3642.2461111111124,301.0,87.791
LEC,3665.812777777779,303.0,87.791
LEC,3696.512777777779,307.0,87.791
LEC,3717.046111111112,308.0,87.791
LEC,3734.268333333334,310.0,87.791
LEC,3751.6016666666674,312.0,87.791
LEC,3775.9550000000004,312.0,87.791
LEC,3796.888333333334,314.0,87.791
LEC,3814.3883333333333,315.0,87.791
LEC,3842.4772222222223,316.0,87.791
LEC,3867.3661111111114,320.0,87.791
LEC,3881.543888888889,319.0,87.791
LEC,3899.432777777778,322.0,87.791
LEC,3917.321666666667,322.0,87.791
LEC,3935.266111111111,323.0,87.791
LEC,3953.2661111111115,324.0,87.791
LEC,3993.110555555556,326.0,87.791
LEC,4011.2216666666673,326.0,87.791
LEC,4036.486666666667,326.0,87.791
LEC,4065.5533333333337,327.0,87.791
LEC,4083.7200000000007,327.0,87.791
LEC,4105.52,327.0,87.791
LEC,4127.1866666666665,325.0,87.791
LEC,4141.586666666667,324.0,87.791
LEC,4162.986666666668,321.0,87.791
LEC,4177.120000000001,318.0,87.791
LEC,4204.220000000001,271.0,87.791
LEC,4226.420000000001,222.0,87.791
LEC,4243.220000000001,216.0,87.791
LEC,4254.220000000001,198.0,87.791
LEC,4266.953333333334,191.0,87.791
LEC,4282.197777777778,196.0,87.791
LEC,4295.731111111112,203.0,87.791
LEC,4314.634444444446,212.0,87.791
LEC,4337.034444444445,224.0,87.791
LEC,4352.034444444445,225.0,87.791
LEC,4364.534444444445,225.0,87.791
LEC,4385.5122222222235,236.0,87.791
LEC,4407.023333333334,242.0,87.791
LEC,4423.623333333334,249.0,87.791
LEC,4440.556666666667,254.0,87.791
LEC,4457.756666666668,258.0,87.791
LEC,4480.867777777778,260.0,87.791
LEC,4492.467777777779,261.0,87.791
LEC,4504.2011111111115,264.0,87.791
LEC,4524.971111111111,268.0,87.791
LEC,4546.0488888888885,271.0,87.791
LEC,4579.66,275.0,87.791
LEC,4598.193333333333,278.0,87.791
LEC,4613.748888888888,280.0,87.791
LEC,4635.759999999999,283.0,87.791
LEC,4657.926666666666,285.0,87.791
LEC,4683.615555555556,289.0,87.791
LEC,4706.326666666667,292.0,87.791
LEC,4725.926666666666,294.0,87.791
LEC,4739.082222222221,296.0,87.791
LEC,4769.182222222222,301.0,87.791
LEC,4782.5599999999995,301.0,87.791
LEC,4796.110833333333,303.0,87.791
LEC,4819.910833333333,306.0,87.791
LEC,4840.310833333334,306.0,87.791
LEC,4874.866388888889,311.0,87.791
LEC,4888.688611111111,311.0,87.791
LEC,4909.488611111112,312.0,87.791
LEC,4923.488611111112,315.0,87.791
LEC,4940.988611111112,315.0,87.791
LEC,4969.255277777778,318.0,87.791
LEC,5004.810833333334,320.0,87.791
LEC,5033.344166666667,321.0,87.791
LEC,5058.466388888889,323.0,87.791
LEC,5097.976388888889,324.0,87.791
LEC,5119.643055555555,325.0,87.791
LEC,5137.754166666667,326.0,87.791
LEC,5152.243055555555,326.0,87.791
LEC,5166.776388888888,327.0,87.791
LEC,5184.99861111111,328.0,87.791
LEC,5206.865277777778,328.0,87.791
LEC,5221.4875,329.0,87.791
LEC,5250.731944444444,329.0,87.791
LEC,5280.065277777778,330.0,87.791
LEC,5305.731944444445,330.0,87.791
LEC,5331.398611111112,330.0,87.791
LEC,5353.398611111111,330.0,87.791
LEC,5367.931944444444,327.0,87.791
LEC,5396.821944444443,324.0,87.791
LEC,5413.48861111111,300.0,87.791
LEC,5425.133055555554,262.0,87.791
LEC,5437.855277777777,229.0,87.791
LEC,5451.255277777777,201.0,87.791
LEC,5459.344166666666,182.0,87.791
LEC,5472.255277777777,166.0,87.791
LEC,5488.366388888888,145.0,87.791
LEC,5494.455277777777,137.0,87.791
LEC,5509.855277777777,126.0,87.791
LEC,5515.321944444443,123.0,87.791
LEC,5524.5774999999985,119.0,87.791
LEC,5532.444166666665,118.0,87.791
LEC,5544.510555555555,121.0,87.791
LEC,5551.399444444443,124.0,87.791
LEC,5562.8661111111105,129.0,87.791
LEC,5568.910555555555,136.0,87.791
LEC,5578.377222222222,142.0,87.791
LEC,5585.043888888889,150.0,87.791
LEC,5597.566111111111,161.0,87.791
LEC,5607.06611111111,171.0,87.791
LEC,5617.06611111111,180.0,87.791
LEC,5629.932777777777,193.0,87.791
LEC,5638.599444444443,195.0,87.791
LEC,5649.654999999999,199.0,87.791
LEC,5663.854999999999,213.0,87.791
LEC,5680.888333333332,219.0,87.791
LEC,5696.151666666666,228.0,87.791
LEC,5719.851666666666,237.0,87.791
LEC,5741.540555555554,244.0,87.791
LEC,5769.429444444444,251.0,87.791
LEC,5806.985,260.0,87.791
LEC,5836.651666666667,267.0,87.791
LEC,5867.096111111112,274.0,87.791
LEC,5891.807222222223,278.0,87.791
LEC,5904.296111111112,281.0,87.791
LEC,5923.162777777779,283.0,87.791
LEC,5942.21638888889,287.0,87.791
LEC,5958.383055555557,291.0,87.791
LEC,5974.660833333335,293.0,87.791
LEC,5987.727500000002,294.0,87.791
LEC,6004.227500000002,297.0,87.791
LEC,6024.160833333334,299.0,87.791
LEC,6047.41638888889,299.0,87.791
LEC,6070.827500000001,301.0,87.791
LEC,6087.6052777777795,302.0,87.791
LEC,6104.494166666668,304.0,87.791
PER,12.99111111111111,316.0,87.807
PER,51.98,319.0,87.807
PER,87.64666666666668,321.0,87.807
PER,112.69111111111113,322.0,87.807
PER,134.35777777777778,325.0,87.807
PER,163.33555555555557,326.0,87.807
PER,203.42444444444445,328.0,87.807
PER,228.9355555555556,328.0,87.807
PER,250.80222222222224,328.0,87.807
PER,280.04666666666674,329.0,87.807
PER,312.9466666666667,329.0,87.807
PER,353.0355555555556,328.0,87.807
PER,389.4800000000001,328.0,87.807
PER,416.1058333333334,267.0,87.807
PER,431.70583333333343,234.0,87.807
PER,449.95638888888897,182.0,87.807
PER,464.1341666666667,160.0,87.807
PER,472.24527777777786,146.0,87.807
PER,479.6897222222223,134.0,87.807
PER,491.5225000000001,118.0,87.807
PER,497.8558333333334,114.0,87.807
PER,502.78916666666674,111.0,87.807
PER,509.92250000000007,107.0,87.807
PER,514.8113888888889,110.0,87.807
PER,519.6558333333334,109.0,87.807
PER,525.2669444444444,101.0,87.807
PER,530.6002777777778,96.0,87.807
PER,536.6002777777778,90.0,87.807
PER,540.5558333333333,89.0,87.807
PER,548.3780555555555,88.0,87.807
PER,554.3113888888889,89.0,87.807
PER,565.0891666666668,97.0,87.807
PER,569.5336111111112,100.0,87.807
PER,575.4225000000001,106.0,87.807
PER,585.9113888888891,118.0,87.807
