X,Y
-3727.675,-787.85625
-3651.675,-543.85625
-3606.675,-407.85625
-3559.675,-271.85625
-3463.675,-6.856249999999989
-3436.675,62.14375000000001
-3356.675,264.14375
-3275.675,421.14375
-3202.675,504.14375
-3141.675,539.14375
-3082.675,553.14375
-3008.675,550.14375
-2937.675,529.14375
-2849.675,485.14375
-2711.675,386.14375
-2658.675,344.14375
-2603.675,298.14375
-2478.675,191.14375
-2389.675,113.14375000000001
-2310.675,40.14375000000001
-2213.675,-52.85624999999999
-2116.675,-142.85625
-1940.6750000000002,-293.85625
-1866.6750000000002,-355.85625
-1713.6750000000002,-482.85625
-1574.6750000000002,-595.85625
-1435.6750000000002,-697.85625
-1239.6750000000002,-817.85625
-1075.6750000000002,-894.85625
-790.6750000000002,-979.85625
-556.6750000000002,-1012.85625
-497.6750000000002,-1017.85625
-347.6750000000002,-1026.85625
123.32499999999982,-1056.85625
498.3249999999998,-1081.85625
640.3249999999998,-1090.85625
864.3249999999998,-1105.85625
1042.3249999999998,-1117.85625
1320.3249999999998,-1134.85625
1667.3249999999998,-1153.85625
1901.3249999999998,-1164.85625
2036.3249999999998,-1169.85625
2170.325,-1171.85625
2525.325,-1178.85625
2711.325,-1184.85625
2854.325,-1188.85625
3117.325,-1201.85625
3267.325,-1212.85625
3450.325,-1231.85625
3554.325,-1255.85625
3662.325,-1309.85625
3723.325,-1391.85625
3767.325,-1551.85625
3792.325,-1636.85625
3811.325,-1688.85625
3853.325,-1776.85625
3884.325,-1831.85625
3958.325,-1931.85625
4002.325,-1975.85625
4105.325,-2052.85625
4246.325,-2114.85625
4384.325,-2148.85625
4462.325,-2162.85625
4585.325,-2175.85625
4670.325,-2180.85625
4884.325,-2184.85625
4997.325,-2185.85625
5178.325,-2187.85625
5379.325,-2192.85625
5599.325,-2201.85625
5705.325,-2207.85625
6017.325,-2228.85625
6141.325,-2236.85625
6210.325,-2240.85625
6536.325,-2241.85625
6720.325,-2211.85625
6842.325,-2162.85625
6872.325,-2144.85625
6977.325,-2062.85625
7128.325,-1882.85625
7242.325,-1691.85625
7275.325,-1623.85625
