X,Y
-1673.46875,-1562.16875
-1856.46875,-1477.16875
-1956.46875,-1341.16875
-1989.46875,-1266.16875
-2018.46875,-1162.16875
-2038.46875,-1011.16875
-2065.46875,-795.16875
-2080.46875,-724.16875
-2126.46875,-517.16875
-2148.46875,-414.16875000000005
-2192.46875,-211.16875000000005
-2241.46875,14.831249999999955
-2263.46875,117.83124999999995
-2306.46875,314.83124999999995
-2335.46875,447.83124999999995
-2378.46875,651.83125
-2408.46875,803.83125
-2436.46875,941.83125
-2503.46875,1361.83125
-2501.46875,1614.83125
-2389.46875,2024.83125
-2326.46875,2166.83125
-2259.46875,2306.83125
-2248.46875,2327.83125
-2186.46875,2463.83125
-2157.46875,2543.83125
-2141.46875,2605.83125
-2133.46875,2674.83125
-2148.46875,2774.83125
-2173.46875,2823.83125
-2255.46875,2899.83125
-2328.46875,2921.83125
-2382.46875,2921.83125
-2428.46875,2911.83125
-2493.46875,2881.83125
-2547.46875,2838.83125
-2599.46875,2776.83125
-2637.46875,2715.83125
-2672.46875,2651.83125
-2718.46875,2561.83125
-2747.46875,2506.83125
-2789.46875,2426.83125
-2866.46875,2289.83125
-2954.46875,2142.83125
-3001.46875,2069.83125
-3113.46875,1897.83125
-3261.46875,1675.83125
-3343.46875,1561.83125
-3470.46875,1410.83125
-3565.46875,1315.83125
-3680.46875,1215.83125
-3770.46875,1146.83125
-3863.46875,1083.83125
-4163.46875,948.83125
-4507.46875,886.83125
-4644.46875,872.83125
-4794.46875,862.83125
-5008.46875,860.83125
-5214.46875,876.83125
-5611.46875,947.83125
-5832.46875,1008.83125
-6005.46875,1065.83125
-6192.46875,1134.83125
-6286.46875,1170.83125
-6486.46875,1252.83125
-6607.46875,1307.83125
-6974.46875,1528.83125
-7172.46875,1681.83125
-7328.46875,1829.83125
-7449.46875,1963.83125
-7598.46875,2159.83125
-7652.46875,2242.83125
-7769.46875,2455.83125
-7822.46875,2574.83125
-7887.46875,2724.83125
-7962.46875,2901.83125
-7993.46875,2975.83125
-8142.46875,3323.83125
-8245.46875,3530.83125
-8316.46875,3665.83125
-8418.46875,3833.83125
-8496.46875,3923.83125
-8610.46875,4012.83125
-8738.46875,4076.83125
-8838.46875,4105.83125
-8993.46875,4124.83125
-9121.46875,4125.83125
-9292.46875,4112.83125
-9339.46875,4106.83125
-9548.46875,4059.83125
-9660.46875,4020.83125
-9806.46875,3946.83125
-9861.46875,3905.83125
-9981.46875,3768.83125
-10020.46875,3692.83125
-10059.46875,3566.83125
-10071.46875,3473.83125
-10070.46875,3397.83125
-10060.46875,3320.83125
-10024.46875,3187.83125
-9958.46875,3036.83125
-9879.46875,2911.83125
-9794.46875,2808.83125
-9697.46875,2707.83125
-9600.46875,2617.83125
-9553.46875,2577.83125
-9442.46875,2489.83125
-9371.46875,2435.83125
-9144.46875,2267.83125
-8925.46875,2110.83125
-8755.46875,1995.83125
-8603.46875,1896.83125
-8486.46875,1823.83125
-8176.46875,1637.83125
-8050.46875,1566.83125
-7936.46875,1503.83125
-7660.46875,1354.83125
-7405.46875,1224.83125
-7126.46875,1091.83125
-6984.46875,1028.83125
