X,Y
4409.85625,-1499.928125
4324.85625,-1589.928125
4177.85625,-1737.928125
4098.85625,-1816.928125
4039.85625,-1877.928125
3950.85625,-1968.928125
3828.85625,-2093.928125
3727.85625,-2197.928125
3573.85625,-2355.928125
3573.85625,-2355.928125
3511.85625,-2419.928125
3282.85625,-2657.928125
3156.85625,-2788.928125
3052.85625,-2899.928125
2947.85625,-3012.928125
2821.85625,-3148.928125
2718.85625,-3264.928125
2607.85625,-3392.928125
2607.85625,-3392.928125
2525.85625,-3490.928125
2467.85625,-3559.928125
2407.85625,-3630.928125
2241.85625,-3790.928125
2175.85625,-3836.928125
2101.85625,-3872.928125
2026.85625,-3892.928125
1931.85625,-3891.928125
1857.85625,-3871.928125
1857.85625,-3871.928125
1808.85625,-3848.928125
1689.85625,-3760.928125
1620.85625,-3692.928125
1392.85625,-3419.928125
1330.85625,-3343.928125
1250.85625,-3247.928125
1186.85625,-3173.928125
1130.85625,-3109.928125
1014.85625,-2981.928125
1014.85625,-2981.928125
891.85625,-2849.928125
840.85625,-2797.928125
689.85625,-2658.928125
612.85625,-2601.928125
479.85625,-2532.928125
389.85625,-2506.928125
248.85625,-2499.928125
170.85625,-2513.928125
170.85625,-2513.928125
93.85624999999999,-2543.928125
4.856249999999989,-2606.928125
-43.14375000000001,-2663.928125
-95.14375000000001,-2781.928125
-106.14375000000001,-2838.928125
-102.14375000000001,-2947.928125
-52.14375000000001,-3082.928125
40.85624999999999,-3208.928125
137.85625,-3301.928125
137.85625,-3301.928125
214.85625,-3364.928125
267.85625,-3404.928125
363.85625,-3473.928125
430.85625,-3521.928125
525.85625,-3589.928125
614.85625,-3653.928125
696.85625,-3713.928125
862.85625,-3845.928125
993.85625,-3969.928125
993.85625,-3969.928125
1063.85625,-4053.928125
1164.85625,-4243.928125
1192.85625,-4351.928125
1195.85625,-4554.928125
1173.85625,-4661.928125
1107.85625,-4803.928125
1062.85625,-4864.928125
960.85625,-4959.928125
960.85625,-4959.928125
919.85625,-4986.928125
858.85625,-5018.928125
760.85625,-5055.928125
653.85625,-5078.928125
559.85625,-5086.928125
481.85625,-5083.928125
353.85625,-5059.928125
175.85625,-4984.928125
-32.14375000000001,-4842.928125
-32.14375000000001,-4842.928125
-151.14375,-4744.928125
-254.14375,-4656.928125
-368.14375,-4556.928125
-415.14375,-4513.928125
-550.14375,-4390.928125
-738.14375,-4217.928125
-841.14375,-4124.928125
-1029.14375,-3957.928125
-1128.14375,-3872.928125
