X,Y
-341.94062499999995,-3569.690625
-382.94062499999995,-3698.690625
-491.94062499999995,-4037.690625
-628.940625,-4465.690625
-674.940625,-4608.690625
-867.940625,-5198.690625
-913.940625,-5323.690625
-1003.940625,-5526.690625
-1035.940625,-5584.690625
-1331.940625,-5910.690625
-1403.940625,-5955.690625
-1556.940625,-6013.690625
-1698.940625,-6029.690625
-1827.940625,-6024.690625
-1982.940625,-5987.690625
-2151.940625,-5903.690625
-2292.940625,-5828.690625
-2416.940625,-5778.690625
-2526.940625,-5749.690625
-2861.940625,-5764.690625
-2956.940625,-5795.690625
-3078.940625,-5853.690625
-3190.940625,-5928.690625
-3341.940625,-6076.690625
-3410.940625,-6159.690625
-3549.940625,-6362.690625
-3613.940625,-6472.690625
-3691.940625,-6620.690625
-3900.940625,-7059.690625
-3956.940625,-7172.690625
-4049.940625,-7347.690625
-4123.940625,-7477.690625
-4297.940625,-7732.690625
-4374.940625,-7809.690625
-4471.940625,-7880.690625
-4545.940625,-7917.690625
-4921.940625,-7934.690625
-5186.940625,-7837.690625
-5294.940625,-7778.690625
-5459.940625,-7677.690625
-5576.940625,-7597.690625
-5692.940625,-7515.690625
-5827.940625,-7411.690625
-5975.940625,-7275.690625
-6128.940625,-7098.690625
-6194.940625,-6999.690625
-6314.940625,-6757.690625
-6357.940625,-6614.690625
-6373.940625,-6477.690625
-6374.940625,-6362.690625
-6353.940625,-6118.690625
-6279.940625,-5778.690625
-6224.940625,-5611.690625
-6147.940625,-5417.690625
-6048.940625,-5213.690625
-5942.940625,-5028.690625
-5584.940625,-4518.690625
-5420.940625,-4319.690625
-5336.940625,-4223.690625
-5117.940625,-3989.690625
-4706.940625,-3598.690625
-4505.940625,-3430.690625
-4294.940625,-3272.690625
-4156.940625,-3178.690625
-3977.940625,-3064.690625
-3638.940625,-2868.690625
-3433.940625,-2750.690625
-3374.940625,-2715.690625
-3198.940625,-2613.690625
-2726.940625,-2340.690625
-1970.940625,-1783.6906250000002
-1806.940625,-1615.6906250000002
-1623.940625,-1389.6906250000002
-1455.940625,-1128.6906250000002
-1293.940625,-822.6906250000002
-1120.940625,-445.6906250000002
-1085.940625,-366.6906250000002
-941.940625,-13.690625000000182
-879.940625,148.30937499999982
-760.940625,527.3093749999998
-729.940625,661.3093749999998
-698.940625,879.3093749999998
-700.940625,1172.3093749999998
-794.940625,1631.3093749999998
-839.940625,1763.3093749999998
-955.940625,2068.309375
-1053.940625,2305.309375
-1127.940625,2478.309375
-1353.940625,2998.309375
-1400.940625,3109.309375
-1499.940625,3347.309375
-1576.940625,3540.309375
-1635.940625,3702.309375
-1726.940625,4015.309375
-1780.940625,4254.309375
-1819.940625,4440.309375
-1849.940625,4589.309375
-1944.940625,5120.309375
-1982.940625,5363.309375
-2002.940625,5488.309375
-2006.940625,5514.309375
-2029.940625,5682.309375
-2050.940625,5945.309375
-2047.940625,6027.309375
-2037.940625,6131.309375
-2026.940625,6180.309375
-1939.940625,6327.309375
-1902.940625,6350.309375
-1858.940625,6366.309375
-1799.940625,6373.309375
-1735.940625,6375.309375
-1599.940625,6401.309375
-1530.940625,6445.309375
-1501.940625,6502.309375
-1490.940625,6539.309375
-1486.940625,6608.309375
-1503.940625,6708.309375
-1515.940625,6746.309375
-1541.940625,6812.309375
-1569.940625,6868.309375
-1637.940625,6981.309375
-1682.940625,7049.309375
-1750.940625,7151.309375
-1788.940625,7206.309375
-1828.940625,7264.309375
-1968.940625,7471.309375
-2026.940625,7558.309375
-2122.940625,7705.309375
-2248.940625,7895.309375
-2426.940625,8163.309375
