X,Y
-3488.7749999999996,-1996.0437499999998
-3488.7749999999996,-1996.0437499999998
-3495.7749999999996,-1872.0437499999998
-3489.7749999999996,-1606.0437499999998
-3474.7749999999996,-1385.0437499999998
-3457.7749999999996,-1220.0437499999998
-3457.7749999999996,-1220.0437499999998
-3429.7749999999996,-1031.0437499999998
-3402.7749999999996,-891.0437499999998
-3359.7749999999996,-700.0437499999998
-3318.7749999999996,-549.0437499999998
-3304.7749999999996,-503.0437499999998
-3304.7749999999996,-503.0437499999998
-3282.7749999999996,-433.0437499999998
-3233.7749999999996,-312.0437499999998
-3193.7749999999996,-251.04374999999982
-3126.7749999999996,-201.04374999999982
-3073.7749999999996,-179.04374999999982
-3073.7749999999996,-179.04374999999982
-2964.7749999999996,-152.04374999999982
-2919.7749999999996,-144.04374999999982
-2823.7749999999996,-133.04374999999982
-2747.7749999999996,-127.04374999999982
-2681.7749999999996,-121.04374999999982
-2681.7749999999996,-121.04374999999982
-2467.7749999999996,-101.04374999999982
-2389.7749999999996,-91.04374999999982
-2141.7749999999996,-47.04374999999982
-1910.7749999999996,7.956250000000182
-1808.7749999999996,32.95625000000018
-1808.7749999999996,32.95625000000018
-1553.7749999999996,95.95625000000018
-1413.7749999999996,131.95625000000018
-1345.7749999999996,149.95625000000018
-1156.7749999999996,197.95625000000018
-943.7749999999996,238.95625000000018
-943.7749999999996,238.95625000000018
-829.7749999999996,252.95625000000018
-649.7749999999996,267.9562500000002
-581.7749999999996,275.9562500000002
-427.77499999999964,304.9562500000002
-250.77499999999964,369.9562500000002
-250.77499999999964,369.9562500000002
-132.77499999999964,427.9562500000002
37.225000000000364,513.9562500000002
222.22500000000036,595.9562500000002
430.22500000000036,665.9562500000002
602.2250000000004,705.9562500000002
602.2250000000004,705.9562500000002
777.2250000000004,732.9562500000002
886.2250000000004,745.9562500000002
1035.2250000000004,763.9562500000002
1297.2250000000004,809.9562500000002
1419.2250000000004,847.9562500000002
1419.2250000000004,847.9562500000002
1507.2250000000004,886.9562500000002
1664.2250000000004,985.9562500000002
1774.2250000000004,1091.9562500000002
1878.2250000000004,1264.9562500000002
1897.2250000000004,1322.9562500000002
1897.2250000000004,1322.9562500000002
1922.2250000000004,1509.9562500000002
1915.2250000000004,1615.9562500000002
1881.2250000000004,1761.9562500000002
1868.2250000000004,1798.9562500000002
1868.2250000000004,1798.9562500000002
1836.2250000000004,1870.9562500000002
1738.2250000000004,2035.9562500000002
1670.2250000000004,2125.95625
1602.2250000000004,2206.95625
1513.2250000000004,2320.95625
1513.2250000000004,2320.95625
1455.2250000000004,2428.95625
1436.2250000000004,2509.95625
1435.2250000000004,2560.95625
1475.2250000000004,2726.95625
1562.2250000000004,2892.95625
1562.2250000000004,2892.95625
1614.2250000000004,2967.95625
1667.2250000000004,3035.95625
1803.2250000000004,3187.95625
2146.2250000000004,3634.95625
2252.2250000000004,3785.95625
2252.2250000000004,3785.95625
2364.2250000000004,3930.95625
2488.2250000000004,4079.95625
2543.2250000000004,4140.95625
2607.2250000000004,4203.95625
2649.2250000000004,4236.95625
2649.2250000000004,4236.95625
2722.2250000000004,4264.95625
2802.2250000000004,4252.95625
2882.2250000000004,4201.95625
2913.2250000000004,4164.95625
2932.2250000000004,4132.95625
2932.2250000000004,4132.95625
2966.2250000000004,4027.95625
2987.2250000000004,3943.95625
3007.2250000000004,3872.95625
3034.2250000000004,3791.95625
3069.2250000000004,3697.95625
3069.2250000000004,3697.95625
3152.2250000000004,3527.95625
3169.2250000000004,3498.95625
3229.2250000000004,3416.95625
3265.2250000000004,3380.95625
3317.2250000000004,3345.95625
3317.2250000000004,3345.95625
3385.2250000000004,3329.95625
3438.2250000000004,3357.95625
3448.2250000000004,3380.95625
3452.2250000000004,3418.95625
3449.2250000000004,3446.95625
3449.2250000000004,3446.95625
3435.2250000000004,3496.95625
3418.2250000000004,3533.95625
3396.2250000000004,3568.95625
3357.2250000000004,3617.95625
3283.2250000000004,3695.95625
3283.2250000000004,3695.95625
3233.2250000000004,3747.95625
3179.2250000000004,3822.95625
3154.2250000000004,3935.95625
3172.2250000000004,4001.95625
3209.2250000000004,4056.95625
3209.2250000000004,4056.95625
3246.2250000000004,4090.95625
3294.2250000000004,4122.95625
3385.2250000000004,4168.95625
3468.2250000000004,4203.95625
3468.2250000000004,4203.95625
3524.2250000000004,4223.95625
3633.2250000000004,4253.95625
3706.2250000000004,4265.95625
3772.2250000000004,4268.95625
3854.2250000000004,4252.95625
3854.2250000000004,4252.95625
3858.2250000000004,4250.95625
3931.2250000000004,4183.95625
3954.2250000000004,4127.95625
3968.2250000000004,4052.95625
3973.2250000000004,3992.95625
3973.2250000000004,3992.95625
3974.2250000000004,3924.95625
3973.2250000000004,3875.95625
3969.2250000000004,3792.95625
3962.2250000000004,3697.95625
3955.2250000000004,3619.95625
3955.2250000000004,3619.95625
3942.2250000000004,3473.95625
3931.2250000000004,3340.95625
3924.2250000000004,3200.95625
3919.2250000000004,3113.95625
3904.2250000000004,2910.95625
3904.2250000000004,2910.95625
3876.2250000000004,2733.95625
3855.2250000000004,2644.95625
3831.2250000000004,2554.95625
3753.2250000000004,2316.95625
3665.2250000000004,2081.95625
3665.2250000000004,2081.95625
3624.2250000000004,1980.9562500000002
3581.2250000000004,1879.9562500000002
3518.2250000000004,1740.9562500000002
3462.2250000000004,1627.9562500000002
3406.2250000000004,1529.9562500000002
3406.2250000000004,1529.9562500000002
3279.2250000000004,1352.9562500000002
3192.2250000000004,1257.9562500000002
2927.2250000000004,1051.9562500000002
2822.2250000000004,993.9562500000002
2700.2250000000004,933.9562500000002
2700.2250000000004,933.9562500000002
2467.2250000000004,823.9562500000002
2331.2250000000004,756.9562500000002
2181.2250000000004,679.9562500000002
1954.2250000000004,565.9562500000002
1773.2250000000004,478.9562500000002
1773.2250000000004,478.9562500000002
1558.2250000000004,385.9562500000002
1396.2250000000004,322.9562500000002
1110.2250000000004,231.95625000000018
882.2250000000004,178.95625000000018
717.2250000000004,151.95625000000018
717.2250000000004,151.95625000000018
623.2250000000004,139.95625000000018
381.22500000000036,113.95625000000018
336.22500000000036,109.95625000000018
212.22500000000036,94.95625000000018
153.22500000000036,84.95625000000018
153.22500000000036,84.95625000000018
40.225000000000364,37.95625000000018
0.2250000000003638,-14.043749999999818
-29.774999999999636,-70.04374999999982
-48.774999999999636,-102.04374999999982
-48.774999999999636,-102.04374999999982
-68.77499999999964,-128.04374999999982
-104.77499999999964,-159.04374999999982
-138.77499999999964,-175.04374999999982
-171.77499999999964,-184.04374999999982
-224.77499999999964,-189.04374999999982
-224.77499999999964,-189.04374999999982
-289.77499999999964,-184.04374999999982
-334.77499999999964,-175.04374999999982
-395.77499999999964,-160.04374999999982
-464.77499999999964,-145.04374999999982
-557.7749999999996,-137.04374999999982
-557.7749999999996,-137.04374999999982
-631.7749999999996,-142.04374999999982
-736.7749999999996,-157.04374999999982
-862.7749999999996,-176.04374999999982
-1078.7749999999996,-208.04374999999982
-1202.7749999999996,-224.04374999999982
-1202.7749999999996,-224.04374999999982
-1457.7749999999996,-255.04374999999982
-1537.7749999999996,-265.0437499999998
-1717.7749999999996,-284.0437499999998
-1785.7749999999996,-291.0437499999998
-1916.7749999999996,-304.0437499999998
-1916.7749999999996,-304.0437499999998
-2098.7749999999996,-318.0437499999998
-2265.7749999999996,-328.0437499999998
-2360.7749999999996,-336.0437499999998
-2454.7749999999996,-352.0437499999998
-2613.7749999999996,-431.0437499999998
-2613.7749999999996,-431.0437499999998
-2728.7749999999996,-546.0437499999998
-2798.7749999999996,-640.0437499999998
-2892.7749999999996,-809.0437499999998
-2932.7749999999996,-906.0437499999998
-2980.7749999999996,-1074.0437499999998
-2980.7749999999996,-1074.0437499999998
-2995.7749999999996,-1145.0437499999998
-3027.7749999999996,-1378.0437499999998
-3036.7749999999996,-1539.0437499999998
-3035.7749999999996,-1645.0437499999998
-2991.7749999999996,-1861.0437499999998
-2991.7749999999996,-1861.0437499999998
-2808.7749999999996,-2103.04375
-2746.7749999999996,-2266.04375
-2692.7749999999996,-2448.04375
-2663.7749999999996,-2554.04375
-2632.7749999999996,-2691.04375
-2632.7749999999996,-2691.04375
-2605.7749999999996,-2836.04375
-2589.7749999999996,-2955.04375
-2573.7749999999996,-3100.04375
-2563.7749999999996,-3237.04375
-2561.7749999999996,-3321.04375
-2561.7749999999996,-3321.04375
-2564.7749999999996,-3384.04375
-2597.7749999999996,-3488.04375
-2691.7749999999996,-3584.04375
-2712.7749999999996,-3648.04375
-2715.7749999999996,-3719.04375
-2715.7749999999996,-3719.04375
-2701.7749999999996,-3834.04375
-2672.7749999999996,-3964.04375
-2652.7749999999996,-4028.04375
-2618.7749999999996,-4120.04375
-2618.7749999999996,-4120.04375
-2569.7749999999996,-4231.04375
-2523.7749999999996,-4317.04375
-2465.7749999999996,-4410.04375
-2401.7749999999996,-4496.04375
-2281.7749999999996,-4629.04375
-2281.7749999999996,-4629.04375
-2198.7749999999996,-4705.04375
-2125.7749999999996,-4764.04375
-1978.7749999999996,-4871.04375
-1922.7749999999996,-4910.04375
-1851.7749999999996,-4963.04375
-1851.7749999999996,-4963.04375
-1779.7749999999996,-5026.04375
-1755.7749999999996,-5058.04375
-1744.7749999999996,-5084.04375
-1744.7749999999996,-5117.04375
-1761.7749999999996,-5149.04375
-1761.7749999999996,-5149.04375
-1783.7749999999996,-5169.04375
-1807.7749999999996,-5186.04375
-1837.7749999999996,-5204.04375
-1919.7749999999996,-5249.04375
-2003.7749999999996,-5272.04375
-2003.7749999999996,-5272.04375
-2065.7749999999996,-5284.04375
-2161.7749999999996,-5297.04375
-2227.7749999999996,-5303.04375
-2288.7749999999996,-5306.04375
-2368.7749999999996,-5303.04375
-2368.7749999999996,-5303.04375
-2440.7749999999996,-5291.04375
-2482.7749999999996,-5277.04375
-2529.7749999999996,-5249.04375
-2556.7749999999996,-5224.04375
-2576.7749999999996,-5192.04375
-2576.7749999999996,-5192.04375
-2598.7749999999996,-5143.04375
-2621.7749999999996,-5052.04375
-2645.7749999999996,-4940.04375
-2664.7749999999996,-4873.04375
-2723.7749999999996,-4747.04375
-2723.7749999999996,-4747.04375
-2758.7749999999996,-4690.04375
-2886.7749999999996,-4505.04375
-2983.7749999999996,-4340.04375
-3069.7749999999996,-4139.04375
-3102.7749999999996,-4049.04375
-3102.7749999999996,-4049.04375
-3162.7749999999996,-3860.04375
-3238.7749999999996,-3599.04375
-3299.7749999999996,-3378.04375
-3341.7749999999996,-3217.04375
-3370.7749999999996,-3094.04375
