Driver,Distance,Speed,LapTimeSec
LEC,33.83,306.0,77.868
LEC,47.51888888888889,308.0,77.868
LEC,64.68555555555555,309.0,77.868
LEC,88.71055555555554,310.0,77.868
LEC,112.97722222222221,312.0,77.868
LEC,140.79944444444445,313.0,77.868
LEC,154.755,314.0,77.868
LEC,179.1772222222222,314.0,77.868
LEC,196.62166666666667,314.0,77.868
LEC,210.5772222222222,314.0,77.868
LEC,234.99944444444444,314.0,77.868
LEC,248.82166666666663,311.0,77.868
LEC,265.82166666666666,306.0,77.868
LEC,297.155,235.0,77.868
LEC,317.155,200.0,77.868
LEC,327.7661111111111,191.0,77.868
LEC,338.0438888888889,185.0,77.868
LEC,350.31055555555554,184.0,77.868
LEC,362.5772222222222,184.0,77.868
LEC,381.5772222222222,190.0,77.868
LEC,394.63138888888886,195.0,77.868
LEC,403.6536111111111,203.0,77.868
LEC,417.6536111111111,210.0,77.868
LEC,441.87583333333333,218.0,77.868
LEC,459.2980555555555,224.0,77.868
LEC,485.0758333333333,232.0,77.868
LEC,498.13138888888886,235.0,77.868
LEC,516.7980555555555,240.0,77.868
LEC,535.7855555555554,245.0,77.868
LEC,558.0077777777777,250.0,77.868
LEC,569.2522222222223,253.0,77.868
LEC,586.4522222222222,258.0,77.868
LEC,598.0522222222222,261.0,77.868
LEC,618.5855555555556,264.0,77.868
LEC,648.6966666666666,271.0,77.868
LEC,679.3633333333333,276.0,77.868
LEC,694.918888888889,280.0,77.868
LEC,707.4522222222223,282.0,77.868
LEC,723.1744444444445,283.0,77.868
LEC,752.0744444444445,289.0,77.868
LEC,778.1188888888889,293.0,77.868
LEC,801.0633333333335,295.0,77.868
LEC,830.7633333333334,297.0,77.868
LEC,860.8466666666667,300.0,77.868
LEC,874.2244444444444,301.0,77.868
LEC,897.8688888888889,304.0,77.868
LEC,918.2022222222223,305.0,77.868
LEC,935.0911111111111,304.0,77.868
LEC,962.0244444444445,303.0,77.868
LEC,982.9466666666667,269.0,77.868
LEC,998.5466666666667,234.0,77.868
LEC,1007.7466666666668,207.0,77.868
LEC,1020.5466666666667,192.0,77.868
LEC,1031.2133333333334,160.0,77.868
LEC,1037.6616666666666,146.0,77.868
LEC,1045.1061111111112,134.0,77.868
LEC,1055.9505555555556,122.0,77.868
LEC,1062.4505555555556,117.0,77.868
LEC,1068.7283333333335,113.0,77.868
LEC,1079.6283333333336,109.0,77.868
LEC,1088.0283333333336,108.0,77.868
LEC,1095.361666666667,110.0,77.868
LEC,1103.0283333333334,115.0,77.868
LEC,1112.595,123.0,77.868
LEC,1126.095,135.0,77.868
LEC,1142.983888888889,152.0,77.868
LEC,1151.983888888889,162.0,77.868
LEC,1161.483888888889,171.0,77.868
LEC,1174.8616666666667,172.0,77.868
LEC,1185.9283333333333,166.0,77.868
LEC,1200.0166666666667,158.0,77.868
LEC,1212.461111111111,160.0,77.868
LEC,1223.1944444444443,161.0,77.868
LEC,1230.6166666666666,167.0,77.868
LEC,1240.172222222222,172.0,77.868
LEC,1252.1055555555552,179.0,77.868
LEC,1262.4388888888886,186.0,77.868
LEC,1270.972222222222,192.0,77.868
LEC,1286.683333333333,202.0,77.868
LEC,1300.5499999999997,208.0,77.868
LEC,1322.0899999999997,216.0,77.868
LEC,1336.8899999999999,222.0,77.868
LEC,1362.7788888888886,233.0,77.868
LEC,1375.945555555555,237.0,77.868
LEC,1405.7677777777774,244.0,77.868
LEC,1430.5677777777773,248.0,77.868
LEC,1450.012222222222,250.0,77.868
LEC,1475.4122222222218,254.0,77.868
LEC,1501.1122222222218,257.0,77.868
LEC,1524.1344444444442,259.0,77.868
LEC,1553.4677777777774,264.0,77.868
LEC,1574.3899999999996,269.0,77.868
LEC,1598.7324999999998,273.0,77.868
LEC,1626.3324999999998,276.0,77.868
LEC,1644.865833333333,278.0,77.868
LEC,1657.3102777777774,280.0,77.868
LEC,1682.465833333333,283.0,77.868
LEC,1714.243611111111,286.0,77.868
LEC,1730.1880555555554,287.0,77.868
LEC,1742.9436111111108,287.0,77.868
LEC,1758.8880555555552,287.0,77.868
LEC,1780.4324999999997,277.0,77.868
LEC,1794.5991666666662,255.0,77.868
LEC,1813.0441666666661,238.0,77.868
LEC,1825.7108333333326,228.0,77.868
LEC,1842.9774999999993,222.0,77.868
LEC,1855.1441666666658,219.0,77.868
LEC,1867.366388888888,220.0,77.868
LEC,1894.9886111111102,226.0,77.868
LEC,1907.8219444444435,231.0,77.868
LEC,1918.2219444444436,234.0,77.868
LEC,1931.4441666666658,238.0,77.868
LEC,1944.7219444444436,239.0,77.868
LEC,1966.4997222222214,245.0,77.868
LEC,1994.2774999999992,250.0,77.868
LEC,2008.3886111111103,254.0,77.868
LEC,2019.8108333333325,257.0,77.868
LEC,2040.18861111111,262.0,77.868
LEC,2069.9294444444436,267.0,77.868
LEC,2084.9294444444436,270.0,77.868
LEC,2099.9849999999988,271.0,77.868
LEC,2115.1516666666657,273.0,77.868
LEC,2145.8183333333322,276.0,77.868
LEC,2167.362777777777,277.0,77.868
LEC,2198.584999999999,281.0,77.868
LEC,2226.8849999999993,283.0,77.868
LEC,2249.0516666666663,285.0,77.868
LEC,2274.5627777777772,287.0,77.868
LEC,2293.6827777777776,288.0,77.868
LEC,2316.238333333333,290.0,77.868
LEC,2329.1716666666666,291.0,77.868
LEC,2365.1049999999996,294.0,77.868
LEC,2381.438333333333,294.0,77.868
LEC,2401.1716666666666,296.0,77.868
LEC,2434.2827777777775,298.0,77.868
LEC,2457.538333333333,299.0,77.868
LEC,2474.2049999999995,300.0,77.868
LEC,2500.960555555555,301.0,77.868
LEC,2517.6827777777776,301.0,77.868
LEC,2534.460555555555,302.0,77.868
LEC,2564.560555555555,301.0,77.868
LEC,2584.8272222222217,304.0,77.868
LEC,2608.6341666666663,305.0,77.868
LEC,2629.0341666666664,306.0,77.868
LEC,2652.7563888888885,305.0,77.868
LEC,2666.4008333333327,307.0,77.868
LEC,2697.1008333333325,307.0,77.868
LEC,2710.745277777777,307.0,77.868
LEC,2734.5452777777773,306.0,77.868
LEC,2754.945277777777,306.0,77.868
LEC,2771.9452777777774,306.0,77.868
LEC,2792.3452777777775,306.0,77.868
LEC,2809.4008333333327,307.0,77.868
LEC,2839.915833333333,306.0,77.868
LEC,2856.9158333333335,306.0,77.868
LEC,2873.915833333333,306.0,77.868
LEC,2907.9158333333335,306.0,77.868
LEC,2921.5158333333334,306.0,77.868
LEC,2941.849166666667,305.0,77.868
LEC,2968.871388888889,304.0,77.868
LEC,2995.9825000000005,305.0,77.868
LEC,3009.5380555555557,305.0,77.868
LEC,3023.0936111111114,305.0,77.868
LEC,3036.6491666666666,305.0,77.868
LEC,3056.9825,305.0,77.868
LEC,3080.6269444444447,304.0,77.868
LEC,3094.1825,305.0,77.868
LEC,3121.2047222222222,304.0,77.868
LEC,3138.0936111111114,304.0,77.868
LEC,3151.6444444444446,303.0,77.868
