X,Y
-3072.778125,-1853.9625
-3064.778125,-1690.9625
-3058.778125,-1559.9625
-3042.778125,-1213.9625
-3033.778125,-979.9625000000001
-3024.778125,-761.9625000000001
-3018.778125,-609.9625000000001
-3013.778125,-490.9625000000001
-3007.778125,-372.9625000000001
-2994.778125,-98.96250000000009
-2984.778125,124.03749999999991
-2975.778125,347.0374999999999
-2964.778125,624.0374999999999
-2957.778125,814.0374999999999
-2950.778125,1005.0374999999999
-2945.778125,1144.0375
-2937.778125,1389.0375
-2928.778125,1633.0375
-2915.778125,2007.0375
-2904.778125,2340.0375
-2891.778125,2745.0375
-2884.778125,2957.0375
-2873.778125,3369.0375
-2867.778125,3616.0375
-2859.778125,3917.0375
-2856.778125,3987.0375
-2847.778125,4262.0375
-2842.778125,4386.0375
-2836.778125,4524.0375
-2830.778125,4646.0375
-2821.778125,4772.0375
-2814.778125,4843.0375
-2780.778125,5008.0375
-2740.778125,5086.0375
-2715.778125,5117.0375
-2658.778125,5162.0375
-2605.778125,5181.0375
-2569.778125,5184.0375
-2536.778125,5180.0375
-2490.778125,5163.0375
-2472.778125,5154.0375
-2427.778125,5125.0375
-2353.778125,5062.0375
-2281.778125,4989.0375
-2223.778125,4927.0375
-2156.778125,4861.0375
-2112.778125,4825.0375
-2049.778125,4783.0375
-1954.7781249999998,4739.0375
-1862.7781249999998,4713.0375
-1744.7781249999998,4700.0375
-1608.7781249999998,4708.0375
-1392.7781249999998,4745.0375
-1286.7781249999998,4769.0375
-1046.7781249999998,4844.0375
-942.7781249999998,4875.0375
-701.7781249999998,4908.0375
-521.7781249999998,4906.0375
-377.7781249999998,4897.0375
-183.77812499999982,4877.0375
100.22187500000018,4829.0375
363.2218750000002,4775.0375
391.2218750000002,4769.0375
534.2218750000002,4741.0375
971.2218750000002,4652.0375
1165.2218750000002,4613.0375
1484.2218750000002,4548.0375
1639.2218750000002,4517.0375
1919.2218750000002,4461.0375
2109.221875,4424.0375
2331.221875,4380.0375
2475.221875,4352.0375
2588.221875,4330.0375
2782.221875,4293.0375
2945.221875,4263.0375
3421.221875,4175.0375
3537.221875,4153.0375
3703.221875,4123.0375
3901.221875,4087.0375
4041.221875,4062.0375
4176.221875,4037.0375
4307.221875,4010.0375
4426.221875,3977.0375
4560.221875,3920.0375
4637.221875,3874.0375
4691.221875,3832.0375
4771.221875,3728.0375
4790.221875,3677.0375
4804.221875,3563.0375
4796.221875,3462.0375
4758.221875,3324.0375
4727.221875,3257.0375
4645.221875,3136.0375
4596.221875,3081.0375
4496.221875,2989.0375
4380.221875,2896.0375
4186.221875,2761.0375
4070.221875,2679.0375
3941.221875,2585.0375
3837.221875,2505.0375
3449.221875,2144.0375
3351.221875,2023.0375
3262.221875,1904.0375
3165.221875,1761.0375
3084.221875,1630.0375
3018.221875,1520.0375
2903.221875,1352.0375
2715.221875,1167.0375
2614.221875,1102.0375
2560.221875,1077.0375
2399.221875,1032.0375
2248.221875,1021.0374999999999
2096.221875,1023.0374999999999
2020.2218750000002,1025.0375
1905.2218750000002,1027.0375
1717.2218750000002,1017.0374999999999
1617.2218750000002,1001.0374999999999
1379.2218750000002,927.0374999999999
1123.2218750000002,782.0374999999999
1040.2218750000002,715.0374999999999
951.2218750000002,627.0374999999999
828.2218750000002,473.0374999999999
685.2218750000002,260.0374999999999
580.2218750000002,88.03749999999991
514.2218750000002,-24.96250000000009
448.2218750000002,-136.9625000000001
376.2218750000002,-251.9625000000001
249.22187500000018,-427.9625000000001
140.22187500000018,-559.9625000000001
36.22187500000018,-650.9625000000001
-8.778124999999818,-674.9625000000001
-54.77812499999982,-691.9625000000001
-110.77812499999982,-704.9625000000001
-167.77812499999982,-705.9625000000001
-202.77812499999982,-698.9625000000001
-257.7781249999998,-664.9625000000001
-281.7781249999998,-638.9625000000001
-305.7781249999998,-605.9625000000001
-330.7781249999998,-561.9625000000001
-386.7781249999998,-415.9625000000001
-393.7781249999998,-378.9625000000001
-403.7781249999998,-294.9625000000001
-404.7781249999998,-224.9625000000001
-401.7781249999998,-155.9625000000001
-391.7781249999998,-48.96250000000009
-374.7781249999998,69.03749999999991
-357.7781249999998,168.0374999999999
-330.7781249999998,301.0374999999999
-317.7781249999998,361.0374999999999
-272.7781249999998,562.0374999999999
-229.77812499999982,763.0374999999999
-208.77812499999982,866.0374999999999
-180.77812499999982,984.0374999999999
-114.77812499999982,1265.0375
-83.77812499999982,1404.0375
-67.77812499999982,1481.0375
-6.778124999999818,1798.0375
11.221875000000182,1906.0375
36.22187500000018,2085.0375
46.22187500000018,2169.0375
59.22187500000018,2507.0375
49.22187500000018,2620.0375
5.221875000000182,2814.0375
-32.77812499999982,2923.0375
-120.77812499999982,3102.0375
-203.77812499999982,3218.0375
-266.7781249999998,3287.0375
-408.7781249999998,3398.0375
-483.7781249999998,3433.0375
-556.7781249999998,3450.0375
-623.7781249999998,3447.0375
-713.7781249999998,3396.0375
-750.7781249999998,3348.0375
-776.7781249999998,3295.0375
-796.7781249999998,3242.0375
-810.7781249999998,3193.0375
-820.7781249999998,3153.0375
-832.7781249999998,3093.0375
-847.7781249999998,2994.0375
-863.7781249999998,2872.0375
-877.7781249999998,2745.0375
-896.7781249999998,2550.0375
-904.7781249999998,2460.0375
-917.7781249999998,2292.0375
-926.7781249999998,2156.0375
-937.7781249999998,1978.0375
-943.7781249999998,1868.0375
-948.7781249999998,1780.0375
-953.7781249999998,1690.0375
-964.7781249999998,1507.0375
-978.7781249999998,1236.0375
-992.7781249999998,936.0374999999999
-1019.7781249999998,375.0374999999999
-1032.7781249999998,100.03749999999991
-1042.7781249999998,-132.9625000000001
-1053.7781249999998,-385.9625000000001
-1061.7781249999998,-561.9625000000001
-1062.7781249999998,-593.9625000000001
-1076.7781249999998,-884.9625000000001
-1082.7781249999998,-1004.9625000000001
-1094.7781249999998,-1249.9625
-1105.7781249999998,-1482.9625
-1113.7781249999998,-1633.9625
-1140.7781249999998,-2175.9625
-1146.7781249999998,-2278.9625
-1161.7781249999998,-2552.9625
-1171.7781249999998,-2740.9625
-1176.7781249999998,-3002.9625
-1168.7781249999998,-3148.9625
-1131.7781249999998,-3367.9625
-1080.7781249999998,-3513.9625
-1037.7781249999998,-3586.9625
-939.7781249999998,-3685.9625
-774.7781249999998,-3772.9625
-701.7781249999998,-3798.9625
-598.7781249999998,-3823.9625
-443.7781249999998,-3832.9625
-311.7781249999998,-3814.9625
-170.77812499999982,-3774.9625
-78.77812499999982,-3737.9625
41.22187500000018,-3673.9625
157.22187500000018,-3594.9625
210.22187500000018,-3550.9625
332.2218750000002,-3431.9625
573.2218750000002,-3072.9625
624.2218750000002,-2963.9625
676.2218750000002,-2839.9625
769.2218750000002,-2598.9625
841.2218750000002,-2433.9625
930.2218750000002,-2275.9625
1069.2218750000002,-2078.9625
1202.2218750000002,-1930.9625
1348.2218750000002,-1812.9625
1472.2218750000002,-1737.9625
1812.2218750000002,-1598.9625
1939.2218750000002,-1567.9625
2143.221875,-1546.9625
2276.221875,-1551.9625
2394.221875,-1568.9625
2639.221875,-1641.9625
2815.221875,-1720.9625
3036.221875,-1831.9625
3264.221875,-1941.9625
3373.221875,-1992.9625
3575.221875,-2098.9625
3756.221875,-2227.9625
3818.221875,-2288.9625
3865.221875,-2344.9625
3932.221875,-2474.9625
3940.221875,-2498.9625
3971.221875,-2681.9625
3960.221875,-2833.9625
3935.221875,-2919.9625
3903.221875,-2986.9625
3821.221875,-3107.9625
3759.221875,-3172.9625
3668.221875,-3254.9625
3580.221875,-3320.9625
3465.221875,-3392.9625
3369.221875,-3446.9625
3226.221875,-3522.9625
3078.221875,-3599.9625
2906.221875,-3689.9625
2805.221875,-3741.9625
2251.221875,-4035.9625
2115.221875,-4108.9625
1724.2218750000002,-4322.9625
1595.2218750000002,-4393.9625
1439.2218750000002,-4479.9625
1400.2218750000002,-4501.9625
1097.2218750000002,-4670.9625
869.2218750000002,-4797.9625
720.2218750000002,-4880.9625
638.2218750000002,-4925.9625
460.2218750000002,-5024.9625
322.2218750000002,-5101.9625
198.22187500000018,-5171.9625
-69.77812499999982,-5320.9625
-294.7781249999998,-5446.9625
-521.7781249999998,-5572.9625
-620.7781249999998,-5627.9625
-790.7781249999998,-5722.9625
-1002.7781249999998,-5843.9625
-1144.7781249999998,-5923.9625
-1272.7781249999998,-5997.9625
-1372.7781249999998,-6054.9625
-1486.7781249999998,-6119.9625
-1719.7781249999998,-6252.9625
-2137.778125,-6487.9625
-2246.778125,-6545.9625
-2334.778125,-6587.9625
-2505.778125,-6642.9625
-2655.778125,-6662.9625
-2800.778125,-6648.9625
-2920.778125,-6586.9625
-2949.778125,-6561.9625
-3008.778125,-6498.9625
-3083.778125,-6395.9625
-3201.778125,-6147.9625
-3226.778125,-6063.9625
-3247.778125,-5963.9625
-3263.778125,-5836.9625
-3270.778125,-5621.9625
-3268.778125,-5503.9625
-3255.778125,-5223.9625
-3247.778125,-5096.9625
-3231.778125,-4835.9625
-3226.778125,-4741.9625
-3216.778125,-4578.9625
-3192.778125,-4130.9625
-3184.778125,-3986.9625
-3176.778125,-3842.9625
-3161.778125,-3562.9625
-3147.778125,-3308.9625
-3139.778125,-3169.9625
-3133.778125,-3048.9625
-3123.778125,-2864.9625
-3117.778125,-2740.9625
-3106.778125,-2537.9625
-3085.778125,-2114.9625
